RA;Código_Turma;Nome_Disciplina
11202021358;ND1BCL0307-15SA;Transformações Químicas
11202320579;DA2BIR0603-15SB;Ciência, Tecnologia e Sociedade A2-Matutino (São Bernardo)
11202320579;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11202320579;DA1BHO1335-15SB;Formação do Sistema Internacional A1-Matutino (São Bernardo)
11202320579;DABHO0002-19SB;Introdução ao Pensamento Econômico A-Matutino (São Bernardo)
11202320579;DA1BHP0202-15SB;Pensamento Crítico A1-Matutino (São Bernardo)
11202130225;NA2MCTB009-17SA;Cálculo Numérico
11202130225;NB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11202130225;NA1ESTO008-17SA;Mecânica dos Sólidos I
11202130225;NA2ESTO017-17SA;Métodos Experimentais em Engenharia
11202130225;NB1BCS0002-15SA;Projeto Dirigido
11201721757;NA1ESTG002-17SB;Desenvolvimento Integrado do Produto
11201721757;DA1ESZM009-17SA;Diagramas de Fase A1-Matutino (Santo André)
11201721757;NA1ESTG025-17SB;Propriedade Intelectual
11201721757;NA2ESTS010-17SB;Técnicas de Análise Estrutural e Projeto
11201721757;DA1ESTG019-17SB;Tempos, Métodos e Arranjos Físicos A1-Matutino (São Bernardo)
11202131453;DB1BIS0003-15SA;Bases Matemáticas B1-Matutino (Santo André)
11202131453;DA3BCN0404-15SA;Geometria Analítica A3-Matutino (Santo André)
11202131453;DB2ESTO006-17SA;Materiais e Suas Propriedades B2-Matutino (Santo André)
11202232256;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202232256;DA1BCN0402-15SB;Funções de Uma Variável A1-Matutino (São Bernardo)
11202232256;DB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Matutino (São Bernardo)
11202232256;DA1BCL0307-15SB;Transformações Químicas A1-Matutino (São Bernardo)
11202322047;DB2BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente B2-Matutino (Santo André)
11202322047;DB1BCJ0204-15SA;Fenômenos Mecânicos B1-Matutino (Santo André)
11202322047;DB2BCN0402-15SA;Funções de Uma Variável B2-Matutino (Santo André)
11202322047;DB1BCN0404-15SA;Geometria Analítica B1-Matutino (Santo André)
11202322047;DB1BCM0504-15SA;Natureza da Informação B1-Matutino (Santo André)
11202231107;ND1BCM0506-15SA;Comunicação e Redes
11202231107;NA1BIQ0602-15SA;Estrutura e Dinâmica Social
11202231107;ND3BCJ0203-15SA;Fenômenos Eletromagnéticos
11202231107;NA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11202231107;NA3BCL0307-15SA;Transformações Químicas
11201822580;NA1ESTU023-17SA;Biomas Brasileiros
11201822580;NA1ESTU004-17SA;Cartografia e Geoprocessamento
11201822580;NB2ESTO902-17SA;Engenharia Unificada I
11201822580;NA1ESZU010-17SA;Gestão Ambiental na Indústria
11201822580;NA1ESZU023-17SA;Recursos Hídricos
11201822580;NAESZI028-17SA;TV Digital
11202020635;NA1BIS0003-15SB;Bases Matemáticas
21011615;NA1ESZU029-17SA;História da Cidade e do Urbanismo
21011615;NA1ESZU036-17SA;Saúde, Determinantes Socioambientais e Equidade
11201921063;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11201921063;NA1ESHC029-21SB;Microeconomia III
11201921063;NA1ESZC039-21SB;Tópicos Avançados em Finanças
11201920435;NA1ESHR027-21SB;África nas Relações Internacionais
11201920435;NA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território
11201920435;NA1ESZP043-14SB;Inovação nos Serviços Públicos
11201920435;NA1ESHT019-17SB;Planejamento e Política Rural
11201920435;NA1ESZP038-14SB;Políticas de saúde
11202022079;NA2BIS0003-15SA;Bases Matemáticas
11202022079;NB4BCJ0204-15SA;Fenômenos Mecânicos
11202022079;NA4BCN0402-15SA;Funções de Uma Variável
11202022079;NAESZI040-17SA;Telefonia Fixa e VOIP
11202231710;NA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna
11202231710;ND1BCM0506-15SA;Comunicação e Redes
11202231710;NB2BCN0402-15SA;Funções de Uma Variável
11202231710;NA2BCL0307-15SA;Transformações Químicas
13201910018;NA1LHZ0038-22SB;História e Gênero
13201910018;NA1BHS0005-19SB;Práticas em Ciências e Humanidades
13201910018;NALHE0004-19SB;Teoria da História I
11202230539;DB1BIS0003-15SA;Bases Matemáticas B1-Matutino (Santo André)
11202230539;DA1BIL0304-15SA;Evolução e Diversificação da Vida na Terra A1-Matutino (Santo André)
11202230539;DD1BCL0307-15SA;Transformações Químicas D1-Matutino (Santo André)
11201920792;NA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território
11201920792;NB2ESTO902-17SA;Engenharia Unificada I
11201920792;NA1ESZG041-17SB;Gestão da Inovação
11201920792;NA1ESTG023-17SB;Organização do Trabalho
11202232026;NB1BCM0506-15SB;Comunicação e Redes
11202232026;NA1BIQ0602-15SB;Estrutura e Dinâmica Social
11202232026;NA4BCJ0204-15SB;Fenômenos Mecânicos
11202232026;DA1BCN0407-15SB;Funções de Várias Variáveis A1-Matutino (São Bernardo)
11202232026;DA1BCN0404-15SB;Geometria Analítica A1-Matutino (São Bernardo)
11202232026;NA2ESTO012-17SB;Princípios de Administração
11202322162;DA2BIR0603-15SB;Ciência, Tecnologia e Sociedade A2-Matutino (São Bernardo)
11202322162;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11202322162;DA1BHO1335-15SB;Formação do Sistema Internacional A1-Matutino (São Bernardo)
11202322162;DABHO0002-19SB;Introdução ao Pensamento Econômico A-Matutino (São Bernardo)
11202322162;DA1BHP0202-15SB;Pensamento Crítico A1-Matutino (São Bernardo)
11202322162;DA1ESTO012-17SB;Princípios de Administração A1-Matutino (São Bernardo)
11202230656;ND1BCM0506-15SA;Comunicação e Redes
11202230656;NA2BCM0505-22SA;Processamento da Informação
11202230656;NA6BCL0307-15SA;Transformações Químicas
11201932580;NAMCTA008-17SA;Computação Gráfica
11201932580;NAMCTA014-15SA;Inteligência Artificial
11201932580;NAESZI014-17SA;Sistemas Inteligentes
11201932580;DAMCTA027-17SA;Teoria dos Grafos A-Matutino (Santo André)
11202131456;DA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território A1-Matutino (São Bernardo)
11202131456;DA1BIS0003-15SA;Bases Matemáticas A1-Matutino (Santo André)
11202131456;NA2BCL0306-15SB;Biodiversidade: Interações entre organismos e ambiente
11202131456;NB1BHQ0003-15SB;Interpretações do Brasil
11202131456;DA1ESZU013-17SA;Logística e Meio Ambiente A1-Matutino (Santo André)
11202131456;DA1ESTU011-17SA;Planejamento Urbano e Metropolitano A1-Matutino (Santo André)
11201810483;NA1MCTC021-20SB;Neurociência Teórica e Computacional
11202320590;NA4BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11202320590;NA8BCJ0204-15SA;Fenômenos Mecânicos
11202320590;NA1BCN0402-15SA;Funções de Uma Variável
11202320590;NA1BCN0404-15SA;Geometria Analítica
11202320590;NA2BCM0504-15SA;Natureza da Informação
21047516;NA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda
21047516;NA1BCN0402-15SB;Funções de Uma Variável
21047516;NA1ESHC031-17SB;Macroeconomia Pós-Keynesiana
21047516;NA1ESHC039-17SB;Questões Metodológicas em Economia
11201811720;NAESZE104-17SA;Energia Geotérmica
11201811720;DA1ESZE048-17SA;Hidrogênio e Células a Combustível A1-Matutino (Santo André)
11202212407;DA1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna A1-Matutino (Santo André)
11202212407;DB1BIQ0602-15SB;Estrutura e Dinâmica Social B1-Matutino (São Bernardo)
11202212407;DA1BHQ0003-15SB;Interpretações do Brasil A1-Matutino (São Bernardo)
11202212407;DABHO0002-19SB;Introdução ao Pensamento Econômico A-Matutino (São Bernardo)
11202212407;DB1BHP0202-15SB;Pensamento Crítico B1-Matutino (São Bernardo)
11202310108;NB2BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11202310108;NB1BCM0506-15SB;Comunicação e Redes
11202310108;NBBHQ0004-19SB;Estudos de Gênero
11201920271;DAESTG011-17SB;Estatística Aplicada a Sistemas de Gestão A-Matutino (São Bernardo)
11201920271;NA1ESTG023-17SB;Organização do Trabalho
11201920271;NAESZG006-17SB;Pesquisa Operacional Aplicada
11201920271;NA1ESZG010-17SB;Planejamento e Controle de Projetos
11201920271;NA1ESTG025-17SB;Propriedade Intelectual
11202231625;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202231625;DB1BIQ0602-15SB;Estrutura e Dinâmica Social B1-Matutino (São Bernardo)
11202231625;DA2BCJ0203-15SB;Fenômenos Eletromagnéticos A2-Matutino (São Bernardo)
11202231625;DB1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias B1-Matutino (São Bernardo)
11202231625;DB2BCL0307-15SB;Transformações Químicas B2-Matutino (São Bernardo)
11201921231;NA1ESHT005-17SB;Economia do Território
11201921231;NA1ESHC027-21SB;Economia Matemática
11201921231;NB1BCN0402-15SA;Funções de Uma Variável
11202231060;NA2ESTO006-17SA;Materiais e Suas Propriedades
11202231060;NA6BCL0307-15SA;Transformações Químicas
11024216;NA1ESZU036-17SA;Saúde, Determinantes Socioambientais e Equidade
11011216;DANHT1049-15SA;Trabalho de Conclusão de Curso em Biologia A-Matutino (Santo André)
11202021859;DA2MCTB009-17SA;Cálculo Numérico A2-Matutino (Santo André)
11202021859;DAESTS001-17SB;Dinâmica I A-Matutino (São Bernardo)
11202021859;DA1ESTO013-17SA;Engenharia Econômica A1-Matutino (Santo André)
11202021859;ND1BCJ0203-15SA;Fenômenos Eletromagnéticos
11202021859;DA1ESZM030-17SA;Materiais Nanoestruturados A1-Matutino (Santo André)
11202321875;DB1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente B1-Matutino (Santo André)
11202321875;DB2BCJ0204-15SA;Fenômenos Mecânicos B2-Matutino (Santo André)
11202321875;DB2BCN0402-15SA;Funções de Uma Variável B2-Matutino (Santo André)
11202321875;DB1BCN0404-15SA;Geometria Analítica B1-Matutino (Santo André)
11202321875;DB1BCM0504-15SA;Natureza da Informação B1-Matutino (Santo André)
11202130229;DA2MCTB009-17SA;Cálculo Numérico A2-Matutino (Santo André)
11202130229;DA1ESTO001-17SA;Circuitos Elétricos e Fotônica A1-Matutino (Santo André)
11202130229;DC1ESTA002-17SA;Circuitos Elétricos I C1-Matutino (Santo André)
11202130229;DB1ESTO013-17SA;Engenharia Econômica B1-Matutino (Santo André)
11202130229;DB1ESTO006-17SA;Materiais e Suas Propriedades B1-Matutino (Santo André)
11008916;NA2BCN0402-15SB;Funções de Uma Variável
11008916;NA1BCS0002-15SB;Projeto Dirigido
11201810587;NA1ESTO016-17SB;Fenômenos de Transporte
11201810587;NA1ESTG023-17SB;Organização do Trabalho
11201810587;NA1BHS0008-23SB;Práticas Comunitárias em campo
11202320600;NB1BIS0003-15SA;Bases Matemáticas
11202320600;NA2MCTB009-17SA;Cálculo Numérico
11202320600;NA1MCTB011-17SA;Equações Diferenciais Ordinárias
11202320600;NANHT3066-15SA;Variáveis complexas e aplicações
11202022065;NA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda
11202022065;NA1ESHC034-21SB;Economia do Meio Ambiente
11202022065;NA1ESHC039-17SB;Questões Metodológicas em Economia
11202022065;NA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais
11202021868;DA2MCTB009-17SA;Cálculo Numérico A2-Matutino (Santo André)
11202021868;DA2ESTO902-17SA;Engenharia Unificada I A2-Matutino (Santo André)
11202021868;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
13201910091;DB1BCJ0203-15SB;Fenômenos Eletromagnéticos B1-Matutino (São Bernardo)
13201910091;DA1ESTO012-17SB;Princípios de Administração A1-Matutino (São Bernardo)
11201812145;DB1NHZ5020-15SA;Educação inclusiva B1-Matutino (Santo André)
11201812145;NA1ESZB031-17SB;Instalações Hospitalares
11201812145;NA1LIE0001-19SA;Metodologias de Pesquisa em Educação
11201812145;NANHT1060-15SA;Morfofisiologia Humana III
11201812145;NA1ESZB004-17SB;Processamento e Análise de Falhas em Biomateriais
11202230490;DB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna B1-Matutino (Santo André)
11202230490;DB3BCJ0203-15SA;Fenômenos Eletromagnéticos B3-Matutino (Santo André)
11202230490;DA1BCN0407-15SA;Funções de Várias Variáveis A1-Matutino (Santo André)
11202230490;DB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B2-Matutino (Santo André)
11202230490;DB6BCL0307-15SA;Transformações Químicas B6-Matutino (Santo André)
11202320809;NB1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11202320809;NB5BCJ0204-15SA;Fenômenos Mecânicos
11202320809;NB2BCN0402-15SA;Funções de Uma Variável
11202320809;NB3BCN0404-15SA;Geometria Analítica
11202320809;NB1BCM0504-15SA;Natureza da Informação
11202321943;NB2BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11202321943;NB5BCJ0204-15SA;Fenômenos Mecânicos
11202321943;NB1BCN0402-15SA;Funções de Uma Variável
11202321943;NB3BCN0404-15SA;Geometria Analítica
11202321943;NB2BCM0504-15SA;Natureza da Informação
11202020403;NA1BHS0005-19SB;Práticas em Ciências e Humanidades
11202020403;NA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais
11202232010;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11202232010;NB1BIS0003-15SA;Bases Matemáticas
11202232010;NB1BIR0603-15SB;Ciência, Tecnologia e Sociedade
11202232010;NA1BHQ0003-15SB;Interpretações do Brasil
13201822637;DA1NHZ4080-20SA;História da Química A1-Matutino (Santo André)
11202021813;NB1BIS0003-15SB;Bases Matemáticas
11202021813;NBBHQ0004-19SB;Estudos de Gênero
11202021813;NANHH2026-13SB;Filosofia no Brasil e na América Latina
11202021813;NANHH2040-13SB;História da Filosofia Moderna: o Iluminismo e seus desdobramentos
11202021813;NANHZ2067-18SB;Temas de Filosofia Contemporânea I
11202230543;DB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna B1-Matutino (Santo André)
11202230543;DB1BIS0003-15SA;Bases Matemáticas B1-Matutino (Santo André)
11202230543;DA1BIL0304-15SA;Evolução e Diversificação da Vida na Terra A1-Matutino (Santo André)
11202230543;DA2BCN0404-15SA;Geometria Analítica A2-Matutino (Santo André)
11201920778;NB1BCJ0203-15SB;Fenômenos Eletromagnéticos
11201920778;NA1MCZB036-17SA;Filosofia da Matemática
11201920778;NA1MCZC013-15SB;Memória e Aprendizagem
11202320822;DA2BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente A2-Matutino (Santo André)
11202320822;DA3BCJ0204-15SA;Fenômenos Mecânicos A3-Matutino (Santo André)
11202320822;DA1BCN0402-15SA;Funções de Uma Variável A1-Matutino (Santo André)
11202320822;DA2BCN0404-15SA;Geometria Analítica A2-Matutino (Santo André)
11202320822;DA3BCM0504-15SA;Natureza da Informação A3-Matutino (Santo André)
11201921742;DA1MCTC019-20SB;Neurobiologia Molecular e Celular A1-Matutino (São Bernardo)
11201921742;DA1MCZC016-15SB;Neurociência da Cognição Musical A1-Matutino (São Bernardo)
11201921742;DA1MCTC022-15SB;Processamento de Sinais Neurais A1-Matutino (São Bernardo)
11202230832;NB1BIS0003-15SA;Bases Matemáticas
11202230832;NA1BIR0603-15SA;Ciência, Tecnologia e Sociedade
11202230832;NA1BCM0506-15SA;Comunicação e Redes
11202230832;NA7BCJ0204-15SA;Fenômenos Mecânicos
11201721879;NAMCTA014-15SA;Inteligência Artificial
11201721879;DA1NHZ5019-15SA;Tecnologias da Informação e Comunicação na Educação A1-Matutino (Santo André)
11201721879;NAMCTA027-17SA;Teoria dos Grafos
11202230386;DB1BHO0102-15SB;Desenvolvimento e Sustentabilidade B1-Matutino (São Bernardo)
11202230386;DBBHQ0004-19SB;Estudos de Gênero B-Matutino (São Bernardo)
11202230386;NA1ESHP007-13SB;Federalismo e Políticas Públicas
11202230386;DB1BHO1102-19SB;Introdução à Economia B1-Matutino (São Bernardo)
11202230386;DB1BIN0406-15SB;Introdução à Probabilidade e à Estatística B1-Matutino (São Bernardo)
11202230386;NA1ESHP026-14SB;Participação, Movimentos Sociais e Políticas Públicas
11201721446;DA1ESTA008-17SB;Sistemas de Controle II A1-Matutino (São Bernardo)
11201721446;DAMCTA027-17SA;Teoria dos Grafos A-Matutino (Santo André)
11202020865;NA3BCN0402-15SA;Funções de Uma Variável
11202020865;NA2BCN0404-15SA;Geometria Analítica
11202131496;NB1BIQ0602-15SA;Estrutura e Dinâmica Social
11202131496;NC2BCJ0203-15SA;Fenômenos Eletromagnéticos
11202131496;NB1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11202131499;DA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Matutino (Santo André)
11202131499;DA1BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A1-Matutino (Santo André)
11202131499;DA2MCTA028-15SA;Programação Estruturada A2-Matutino (Santo André)
11201921497;DA1ESHP004-13SB;Cidadania, Direitos e Desigualdades A1-Matutino (São Bernardo)
11201921497;DA1ESHP022-14SB;Cultura Política A1-Matutino (São Bernardo)
11201921497;NANHZ2067-18SB;Temas de Filosofia Contemporânea I
11202111032;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11202111032;DA1BIQ0602-15SB;Estrutura e Dinâmica Social A1-Matutino (São Bernardo)
11202111032;DB1BHO1335-15SB;Formação do Sistema Internacional B1-Matutino (São Bernardo)
11202111032;DB1BHQ0003-15SB;Interpretações do Brasil B1-Matutino (São Bernardo)
11202231206;DB1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna B1-Matutino (São Bernardo)
11202231206;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11202332391;NA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território
11202332391;NA2BCL0306-15SB;Biodiversidade: Interações entre organismos e ambiente
11202332391;NB1BIR0603-15SB;Ciência, Tecnologia e Sociedade
11202332391;NA1BIQ0602-15SB;Estrutura e Dinâmica Social
11202332391;NB1BHQ0003-15SB;Interpretações do Brasil
11044515;DAMCTA004-17SA;Arquitetura de Computadores A-Matutino (Santo André)
11044515;DAMCTA027-17SA;Teoria dos Grafos A-Matutino (Santo André)
11201812099;NB1MCTB001-17SB;Álgebra Linear
11201812099;NA1MCTB009-17SB;Cálculo Numérico
11201812099;DA1ESTA002-17SA;Circuitos Elétricos I A1-Matutino (Santo André)
11201812099;NA1ESTO006-17SB;Materiais e Suas Propriedades
11201812099;DAESTA020-17SA;Modelagem e Controle A-Matutino (Santo André)
11090416;NA1MCTB022-17SA;Sequências e Séries
11090416;NA1MCTB023-17SA;Teoria Aritmética dos Números
11202022233;NB1BCM0506-15SA;Comunicação e Redes
11202022233;NA1BCN0404-15SA;Geometria Analítica
11202022233;NAESZU035-17SA;Geomorfologia
13201910041;NA1ESHP022-14SB;Cultura Política
13201910041;NA1ESHP007-13SB;Federalismo e Políticas Públicas
13201910041;NANHZ2109-18SB;Teoria das Ciências Humanas
11045016;NA1MCTA037-17SA;Banco de Dados
11045016;NAMCTC014-13SA;Introdução à Inferência Estatística
11045016;NB1MCTA028-15SA;Programação Estruturada
11201810309;NAMCTA004-17SA;Arquitetura de Computadores
11201720464;DB1BCL0307-15SB;Transformações Químicas B1-Matutino (São Bernardo)
11201922296;NA1ESTM004-17SA;Ciência dos Materiais
11201922296;NB2ESTO902-17SA;Engenharia Unificada I
11201922296;NA1ESTO017-17SA;Métodos Experimentais em Engenharia
11201922296;NA1ESTM002-17SA;Tópicos Experimentais em Materiais I
11202322273;DA1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente A1-Matutino (Santo André)
11202322273;DA8BCJ0204-15SA;Fenômenos Mecânicos A8-Matutino (Santo André)
11202322273;DA2BCN0402-15SA;Funções de Uma Variável A2-Matutino (Santo André)
11202322273;DA1BCN0404-15SA;Geometria Analítica A1-Matutino (Santo André)
11202322273;DA2BCM0504-15SA;Natureza da Informação A2-Matutino (Santo André)
11201920137;DA1ESHP004-13SB;Cidadania, Direitos e Desigualdades A1-Matutino (São Bernardo)
11201920137;DA1ESHR026-14SB;História do Terceiro Mundo A1-Matutino (São Bernardo)
11201920137;DA1ESHR025-14SB;Política Externa Brasileira Contemporânea A1-Matutino (São Bernardo)
11201822422;NA1ESTG002-17SB;Desenvolvimento Integrado do Produto
11201822422;NA1ESTG023-17SB;Organização do Trabalho
11201822422;NA1ESZG010-17SB;Planejamento e Controle de Projetos
11201822422;NA1ESTG025-17SB;Propriedade Intelectual
11202111733;NA2MCTB001-17SA;Álgebra Linear
11202111733;NB1NHZ5020-15SA;Educação inclusiva
11202111733;NA1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental
11202111733;NA1MCZD009-18SA;Seminários de Pesquisa em Educação Matemática I
11202111733;NA1MCTB023-17SA;Teoria Aritmética dos Números
11055714;DA1ESHT005-17SB;Economia do Território A1-Matutino (São Bernardo)
11055714;DA1MCTC019-20SB;Neurobiologia Molecular e Celular A1-Matutino (São Bernardo)
11055714;DA1MCZC016-15SB;Neurociência da Cognição Musical A1-Matutino (São Bernardo)
11055714;DA1MCTC024-15SB;Neuroetologia A1-Matutino (São Bernardo)
11201721526;NANHZ6009-18SA;Biologia Sintética
11201721526;NA1NHZ4080-20SA;História da Química
11201721526;NAMCTC014-13SA;Introdução à Inferência Estatística
11202112016;DA1MCZC016-15SB;Neurociência da Cognição Musical A1-Matutino (São Bernardo)
11202112016;DALHE0004-19SB;Teoria da História I A-Matutino (São Bernardo)
11202020579;DA1BIS0003-15SB;Bases Matemáticas A1-Matutino (São Bernardo)
11202020579;NB1BHQ0003-15SB;Interpretações do Brasil
11202020579;DA1BHS0005-19SB;Práticas em Ciências e Humanidades A1-Matutino (São Bernardo)
11201920444;DA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda A1-Matutino (São Bernardo)
11201920444;NA1ESHC024-19SB;Macroeconomia III
11201920444;NA1BHS0005-19SB;Práticas em Ciências e Humanidades
11201920444;DB1ESTO012-17SB;Princípios de Administração B1-Matutino (São Bernardo)
11201920444;DA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais A1-Matutino (São Bernardo)
11202321849;DA3BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente A3-Matutino (Santo André)
11202321849;DA3BCJ0204-15SA;Fenômenos Mecânicos A3-Matutino (Santo André)
11202321849;DA1BCN0402-15SA;Funções de Uma Variável A1-Matutino (Santo André)
11202321849;DA2BCN0404-15SA;Geometria Analítica A2-Matutino (Santo André)
11202321849;DA1BCM0504-15SA;Natureza da Informação A1-Matutino (Santo André)
11202320387;DB1BIR0603-15SB;Ciência, Tecnologia e Sociedade B1-Matutino (São Bernardo)
11202320387;DA1BHO0101-15SB;Estado e Relações de Poder A1-Matutino (São Bernardo)
11202320387;DA1BHO1335-15SB;Formação do Sistema Internacional A1-Matutino (São Bernardo)
11202320387;DABHO0002-19SB;Introdução ao Pensamento Econômico A-Matutino (São Bernardo)
11202320387;DA1BHP0202-15SB;Pensamento Crítico A1-Matutino (São Bernardo)
11202321628;DB2BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente B2-Matutino (Santo André)
11202321628;DA3BCJ0204-15SA;Fenômenos Mecânicos A3-Matutino (Santo André)
11202321628;DB3BCN0402-15SA;Funções de Uma Variável B3-Matutino (Santo André)
11202321628;DA3BCN0404-15SA;Geometria Analítica A3-Matutino (Santo André)
11202321637;NA3BCN0402-15SA;Funções de Uma Variável
11202321637;NA2BCN0404-15SA;Geometria Analítica
11202321637;NA3BCM0504-15SA;Natureza da Informação
11201810712;DANHT3027-15SA;Laboratório de Física I A-Matutino (Santo André)
11201810712;DA1BCS0002-15SA;Projeto Dirigido A1-Matutino (Santo André)
11201810712;NA1MCTB022-17SA;Sequências e Séries
11202130473;DA1MCTB001-17SB;Álgebra Linear A1-Matutino (São Bernardo)
11202130473;DB1MCTB009-17SB;Cálculo Numérico B1-Matutino (São Bernardo)
11202130473;DA1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias A1-Matutino (São Bernardo)
11202130473;DA1ESTO008-17SB;Mecânica dos Sólidos I A1-Matutino (São Bernardo)
11202021517;DA1ESHR018-21SB;Atores Não Estatais e as Relações Internacionais A1-Matutino (São Bernardo)
11202021517;DA1ESHR030-21SB;Estudos Estratégicos e Defesa A1-Matutino (São Bernardo)
11202021517;DA1ESHR008-21SB;Integração Regional - Teorias e Experiências A1-Matutino (São Bernardo)
11202021517;DA1BHS0008-23SB;Práticas Comunitárias em campo A1-Matutino (São Bernardo)
11202021517;DA1BHS0005-19SB;Práticas em Ciências e Humanidades A1-Matutino (São Bernardo)
11202021093;NA1ESHR018-21SB;Atores Não Estatais e as Relações Internacionais
11202021093;NA1ESHR026-14SB;História do Terceiro Mundo
11202021093;DB1BHS0007-23SB;Panorama internacional do ABC B1-Matutino (São Bernardo)
11202021093;NA1BHS0008-23SB;Práticas Comunitárias em campo
11202130474;NA1MCTB009-17SB;Cálculo Numérico
11202130474;NB1BIR0603-15SA;Ciência, Tecnologia e Sociedade
11202130474;NB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11202130474;NA1ESTB010-17SB;Legislação Relacionada à Saúde
11202130475;NB2BIS0003-15SB;Bases Matemáticas
11202130475;DA1ESZU016-17SA;Questões Ambientais Globais A1-Matutino (Santo André)
11202130475;DB6BCL0307-15SA;Transformações Químicas B6-Matutino (Santo André)
11201920329;NB1ESTU024-17SA;Análise de Sistemas e Modelagem Ambiental
11201920329;NA1ESTU025-17SA;Avaliação de Impactos Ambientais
11201920329;NB2ESTO903-17SA;Engenharia Unificada II
11201920329;NA1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental
11202320679;DB2BIR0603-15SB;Ciência, Tecnologia e Sociedade B2-Matutino (São Bernardo)
11202320679;DB1BHO0101-15SB;Estado e Relações de Poder B1-Matutino (São Bernardo)
11202320679;DB1BHO1335-15SB;Formação do Sistema Internacional B1-Matutino (São Bernardo)
11202320679;DBBHO0002-19SB;Introdução ao Pensamento Econômico B-Matutino (São Bernardo)
11202320679;DB1BHS0007-23SB;Panorama internacional do ABC B1-Matutino (São Bernardo)
11202320679;DB1BHP0202-15SB;Pensamento Crítico B1-Matutino (São Bernardo)
11201920459;ND1BCJ0203-15SA;Fenômenos Eletromagnéticos
11201920459;DA1NHT4017-15SA;Funções e Reações Orgânicas A1-Matutino (Santo André)
11201920459;DA1NHZ4069-15SA;Química de Alimentos A1-Matutino (Santo André)
11202310018;NA1BIS0003-15SB;Bases Matemáticas
11202310018;NB1BCM0506-15SB;Comunicação e Redes
11202310018;DA2BCJ0203-15SB;Fenômenos Eletromagnéticos A2-Matutino (São Bernardo)
11202310018;NB1BCN0405-15SB;Introdução às Equações Diferenciais Ordinárias
11201720666;DA1MCZC019-20SB;Introdução à Neuroimunologia A1-Matutino (São Bernardo)
11201720666;DA3BCM0504-15SA;Natureza da Informação A3-Matutino (Santo André)
11201720666;NA1MCTC023-15SB;Neuroanatomia
21069915;DA1BIS0003-15SA;Bases Matemáticas A1-Matutino (Santo André)
11201722709;DB1NHZ5020-15SA;Educação inclusiva B1-Matutino (Santo André)
11201722709;DANHZ6007-18SA;Segurança e Regulamentação em Biotecnologia A-Matutino (Santo André)
11202321201;NA1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11202321201;NA8BCJ0204-15SA;Fenômenos Mecânicos
