RA;Código_Turma;Nome_Disciplina
11202021514;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021514;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202021514;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202021514;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021551;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021551;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021551;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021551;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202021551;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202021551;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202020156;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020156;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020156;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020156;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020156;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020156;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021979;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202021979;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202021979;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021979;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021979;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021979;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020999;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202020999;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202020999;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020999;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202020999;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202020999;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021446;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021446;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021446;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021446;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202021446;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202021446;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021495;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021495;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021495;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021495;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202021495;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202021495;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202020460;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020460;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020460;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020460;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020460;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020460;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202022229;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202022229;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202022229;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022229;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202022229;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202022229;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202020637;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020637;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020637;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020637;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020637;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020637;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021657;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021657;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021657;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021657;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202021657;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202021657;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202022082;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202022082;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202022082;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022082;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202022082;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202022082;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202022083;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202022083;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202022083;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022083;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202022083;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202022083;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202020680;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202020680;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202020680;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202020680;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202020680;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202020680;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202021111;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202021111;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202021111;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021111;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021111;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021111;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021337;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021337;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021337;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021337;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021337;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021337;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021358;SAD-LCNE;DBBIS0005-15SA Bases Computacionais da Ciência B-Matutino (Santo André)
11202021358;SAD-LCNE;DBBIJ0207-15SA Bases Conceituais da Energia B-Matutino (Santo André)
11202021358;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021358;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021358;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021358;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202021770;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202021770;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202021770;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202021770;SAD-LCNE;DA2NHZ5016-15SA História da Educação A2-Matutino (Santo André)
11202021770;SAD-LCNE;DA2NHI5011-13SA Políticas Educacionais A2-Matutino (Santo André)
11202021770;SAD-LCNE;DA2NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A2-Matutino (Santo André)
11202022269;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
11202022269;SAD-LCNE;DABIJ0207-15SA Bases Conceituais da Energia A-Matutino (Santo André)
11202022269;SAD-LCNE;DABIQ0602-15SA Estrutura e Dinâmica Social A-Matutino (Santo André)
11202022269;SAD-LCNE;DA1NHZ5016-15SA História da Educação A1-Matutino (Santo André)
11202022269;SAD-LCNE;DA1NHI5011-13SA Políticas Educacionais A1-Matutino (Santo André)
11202022269;SAD-LCNE;DA1NHZ2099-16SA Tópicos contemporâneos em Educação e Filosofia A1-Matutino (Santo André)
11202020550;SAD-LCNE;DABIS0005-15SA Bases Computacionais da Ciência A-Matutino (Santo André)
