RA;Código_Turma;Nome_Disciplina
11201723015;NANHZ1027-15SA;Farmacologia
11201723015;NAESZB015-17SA;Laboratório de Bioinformática
11201723015;NANHBT005-23SA;Práticas Extensionistas em Biotecnologia
11201723015;NB1BCS0002-15SA;Projeto Dirigido
11202321043;DB4BCJ0205-15SA;Fenômenos Térmicos B4-Matutino (Santo André)
11202321043;DB1BCN0407-15SA;Funções de Várias Variáveis B1-Matutino (Santo André)
11202321043;DB6BCM0505-22SA;Processamento da Informação B6-Matutino (Santo André)
11202321043;DB4BCL0307-15SA;Transformações Químicas B4-Matutino (Santo André)
11202131095;NA1ESHC002-17SB;Contabilidade Básica
11202131095;NA1BCN0402-15SB;Funções de Uma Variável
11202131095;NA2ESHC025-17SB;Microeconomia I
11201920527;NA1ESTI018-17SA;Ondas Eletromagnéticas Aplicadas
11201920527;NA1MCZA018-17SA;Processamento Digital de Imagens
11201920527;NA1ESZI023-17SA;Projeto de Sistemas de Comunicação
11201920527;NA1ESTI008-17SA;Teoria da Informação e Códigos
11202230271;DA1BCL0308-15SA;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas A1-Matutino (Santo André)
11202230271;DB1BCJ0204-15SA;Fenômenos Mecânicos B1-Matutino (Santo André)
11202230271;DA1BCK0103-15SA;Física Quântica A1-Matutino (Santo André)
11202230271;DB1BCN0407-15SA;Funções de Várias Variáveis B1-Matutino (Santo André)
11202230271;DA1BCN0404-15SA;Geometria Analítica A1-Matutino (Santo André)
11202212398;NA1BIR0603-15SA;Ciência, Tecnologia e Sociedade
11202212398;NA1ESTO011-17SA;Fundamentos de Desenho Técnico
11202212398;NB2BCS0002-15SA;Projeto Dirigido
11201810602;NAESTG011-17SB;Estatística Aplicada a Sistemas de Gestão
11201810602;NA2ESTG017-17SB;Introdução aos Processos de Fabricação Metal - Mecânico
11202020061;NA1ESTO004-17SA;Instrumentação e Controle
11202020061;NA1ESTU039-17SB;Regulação Ambiental e Urbanística
11201723022;NA2ESTB027-17SB;Biomecânica II
11202320250;DA1ESHC007-21SB;Economia Brasileira I A1-Matutino (São Bernardo)
11202320250;DA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Matutino (Santo André)
11202320250;DAMCTD010-18SA;História da Matemática A-Matutino (Santo André)
11202320250;DAMCZD004-18SA;Matemática nos anos iniciais A-Matutino (Santo André)
11202320250;DA2BCS0002-15SA;Projeto Dirigido A2-Matutino (Santo André)
11201920641;DANHZ2138-18SB;Gênero, Raça, Classe e Sexualidade A-Matutino (São Bernardo)
11201920641;DA1ESHR012-21SB;Política Internacional dos EUA A1-Matutino (São Bernardo)
11201920641;DAESTB015-17SB;Princípios de Ética em Serviços de Saúde A-Matutino (São Bernardo)
11201920641;DA1ESHC013-21SB;Relações Comerciais e de Investimento Internacionais A1-Matutino (São Bernardo)
11201920856;NB1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11201920856;NAESHP012-22SB;Direito Administrativo
11201920856;NANHT1073-15SA;Ecologia vegetal
11202020902;NB1BCJ0204-15SB;Fenômenos Mecânicos
11202020902;NA1BCN0407-15SA;Funções de Várias Variáveis
11202020902;NA1BCN0404-15SB;Geometria Analítica
11202020902;NALIE0001-19SB;Metodologias de Pesquisa em Educação
21086413;DA1ESHC003-17SB;Desenvolvimento Socioeconômico A1-Matutino (São Bernardo)
21086413;DA1ESHC013-21SB;Relações Comerciais e de Investimento Internacionais A1-Matutino (São Bernardo)
11202111864;NANHT1053-15SB;Biologia Celular
11202111864;NA1ESTO011-17SB;Fundamentos de Desenho Técnico
11202111864;NA1BCM0504-15SB;Natureza da Informação
11202111864;NA1MCTC023-15SB;Neuroanatomia
11202020978;DAESTG001-17SB;Custos A-Matutino (São Bernardo)
11202020978;DAESTG003-17SB;Economia de Empresas A-Matutino (São Bernardo)
11202020978;DAESTU027-17SA;Fundamentos de Geologia para Engenharia A-Matutino (Santo André)
11202020978;DAESZG011-17SB;Planejamento Estratégico em Gestão de Projetos A-Matutino (São Bernardo)
11202020978;DA1NHZ4042-09SA;Seminários em Química I A1-Matutino (Santo André)
11202020978;DAESZU017-17SA;Sensoriamento Remoto A-Matutino (Santo André)
11202020978;DA1ESTG021-17SB;Sistemas CAD/CAE A1-Matutino (São Bernardo)
21025414;NABHS0002-23SB;Arenas e Problemas Públicos
21025414;NB1BHP0001-15SB;Ética e Justiça
21025414;DA1ESZP055-22SB;Política Previdenciária, Interesses Organizados e Processo Decisório A1-Matutino (São Bernardo)
11201922014;NB1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11201922014;NB2BCJ0204-15SB;Fenômenos Mecânicos
11201922014;NB1BCJ0205-15SB;Fenômenos Térmicos
11202131100;NA1MCTB001-17SB;Álgebra Linear
11202131100;NA1BCJ0204-15SB;Fenômenos Mecânicos
11202131100;NAMCTC014-13SB;Introdução à Inferência Estatística
11111209;NAESZB015-17SA;Laboratório de Bioinformática
11111209;NANHZ6014-18SA;Trabalho de Conclusão de Curso de Biotecnologia
11201722436;NA1MCTB009-17SB;Cálculo Numérico
11201722436;NA1ESTA001-17SB;Dispositivos Eletrônicos
11201722436;NA2ESTG010-17SB;Inovação Tecnológica
11202210015;DA1NHT4072-15SA;Avaliação no Ensino de Química A1-Matutino (Santo André)
11202210015;DAMCTD020-18SA;Construções Geométricas e Geometria Métrica A-Matutino (Santo André)
11202210015;DANHZ3095-22SA;Literatura e Ensino de Ciências A-Matutino (Santo André)
11202210015;NAMCTD016-18SA;Práticas de Ensino de Matemática I
11202210015;NAMCTD019-18SA;Práticas de Ensino de Matemática IV
11202210015;NA1NHT4032-15SA;Práticas de Ensino de Química III
11045315;NA2ESTB027-17SB;Biomecânica II
11045315;NA1MCTC023-15SB;Neuroanatomia
11202321974;DAESTS003-17SB;Introdução à Astronáutica A-Matutino (São Bernardo)
11202321974;DA7BCM0505-22SA;Processamento da Informação A7-Matutino (Santo André)
11202321974;DC2BCL0307-15SA;Transformações Químicas C2-Matutino (Santo André)
11202321479;NABIS0003-15SB;Bases Matemáticas
11202321479;NA1BCL0306-15SB;Biodiversidade: Interações entre organismos e ambiente
11202321479;NABHQ0002-15SB;Estudos Étnico-Raciais
11202321479;NA1BHP0001-15SB;Ética e Justiça
11202321479;NABHQ0301-15SB;Território e Sociedade
11202321693;NA3BIS0003-15SB;Bases Matemáticas
11202321693;NA1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11202321693;NA1BCN0404-15SB;Geometria Analítica
11202230859;NA1ESZR002-13SB;Cultura, Identidade e Política na América Latina
11202230859;NA1ESHR004-13SB;Economia Política Internacional da Energia
11202230859;NA1BHP0001-15SB;Ética e Justiça
11202230859;NA1ESHC020-17SB;História Econômica Geral
11202230859;NA1ESZR037-21SB;Tópicos Especiais em Relações Internacionais
11035614;NA1MCTB010-13SA;Cálculo Vetorial e Tensorial
11035614;DA1ESTA013-17SA;Fundamentos de Robótica A1-Matutino (Santo André)
11202230357;DA1MCTB001-17SB;Álgebra Linear A1-Matutino (São Bernardo)
11202230357;DA1BCL0308-15SB;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas A1-Matutino (São Bernardo)
11202230357;NA1MCTB009-17SB;Cálculo Numérico
11202230357;DB1BCK0103-15SB;Física Quântica B1-Matutino (São Bernardo)
11202230357;DA1ESTO012-17SA;Princípios de Administração A1-Matutino (Santo André)
11201812123;NAESTG007-17SB;Engenharia Logística
11201812123;NAESTG008-17SB;Gerência de Ativos
11201812123;NA2ESTO004-17SA;Instrumentação e Controle
11201812123;DAESZG020-17SB;Modelos de Comunicação nas Organizações A-Matutino (São Bernardo)
11201812123;NAESZG005-17SB;Técnicas de Tomadas de Decisão Aplicáveis em Modelos de Interdependência
11201722779;DAESTG001-17SB;Custos A-Matutino (São Bernardo)
11201722779;NA2ESTO004-17SA;Instrumentação e Controle
11201920575;NB5BCJ0205-15SA;Fenômenos Térmicos
11201920575;NAMCTD019-18SA;Práticas de Ensino de Matemática IV
11201920575;NB2BCM0505-22SA;Processamento da Informação
11201920575;NA1ESTU021-17SA;Transportes e Mobilidade Urbana
11201922339;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11201922339;DA1ESHT008-17SB;Governança Pública, Democracia e Políticas no Território A1-Matutino (São Bernardo)
11201922339;DA1ESHP014-13SB;Introdução às Políticas Públicas A1-Matutino (São Bernardo)
11201922339;DA1ESZP057-22SB;Políticas Públicas e Desigualdades de Gênero e Raça A1-Matutino (São Bernardo)
11202321665;DA6BCJ0205-15SA;Fenômenos Térmicos A6-Matutino (Santo André)
11202321665;DB6BCM0505-22SA;Processamento da Informação B6-Matutino (Santo André)
11202321665;DB2BCL0307-15SA;Transformações Químicas B2-Matutino (Santo André)
11201920378;NA1BCL0308-15SB;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas
11201920378;DAESTG002-17SB;Desenvolvimento Integrado do Produto A-Matutino (São Bernardo)
11201920378;DAESZG006-17SB;Pesquisa Operacional Aplicada A-Matutino (São Bernardo)
11201920378;DAESZG011-17SB;Planejamento Estratégico em Gestão de Projetos A-Matutino (São Bernardo)
11201920378;DAESTG016-17SB;Qualidade em Sistemas A-Matutino (São Bernardo)
11201920378;DAESTG024-17SB;Sistemas de Informação Corporativos A-Matutino (São Bernardo)
11201810101;DA1MCNC001-23SB;Biofísica de Membranas A1-Matutino (São Bernardo)
11201810101;NA1BIR0603-15SB;Ciência, Tecnologia e Sociedade
11201810101;NA1BCK0103-15SB;Física Quântica
11201810101;DB2BCN0407-15SB;Funções de Várias Variáveis B2-Matutino (São Bernardo)
11201810101;DA2MCTC023-15SB;Neuroanatomia A2-Matutino (São Bernardo)
11202231486;NA3BCL0308-15SB;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas
11202231486;NA1BIR0603-15SB;Ciência, Tecnologia e Sociedade
11202231486;DA1BIQ0602-15SB;Estrutura e Dinâmica Social A1-Matutino (São Bernardo)
11002915;NB1MCTB010-13SA;Cálculo Vetorial e Tensorial
11002915;NA2ESTO012-17SA;Princípios de Administração
11201811049;NA1MCTB001-17SA;Álgebra Linear
11201811049;NAMCTA033-15SA;Engenharia de Software
11201811049;NA1MCTA026-13SA;Sistemas Operacionais
11201920333;DAESZS004-17SB;Aviônica A-Matutino (São Bernardo)
11201920333;DC1ESTO903-17SA;Engenharia Unificada II C1-Matutino (Santo André)
11201920333;DAMCTD010-18SA;História da Matemática A-Matutino (Santo André)
11201920333;NA2ESTS011-17SB;Métodos Computacionais para Análise Estrutural
11201920333;NAESZS015-17SB;Projeto de Elementos Estruturais de Aeronaves II
11201920333;NAESZS011-17SB;Teoria da Elasticidade
11201920706;DA1ESTU006-17SA;Geotecnia A1-Matutino (Santo André)
11201920706;DB1ESTO017-17SA;Métodos Experimentais em Engenharia B1-Matutino (Santo André)
11201920706;DAESTU033-17SA;Resíduos Sólidos A-Matutino (Santo André)
11201920706;DAESTU037-17SA;Sistemas de Tratamento de Água A-Matutino (Santo André)
11201920706;DA1ESTU021-17SA;Transportes e Mobilidade Urbana A1-Matutino (Santo André)
11201920385;NANHZ1009-15SA;Biologia Molecular e Biotecnologia
11201920385;NAESZU034-17SA;Ecologia do Ambiente Urbano
11201920385;NA1ESZU013-17SA;Logística e Meio Ambiente
11202231685;DA1ESZR002-13SB;Cultura, Identidade e Política na América Latina A1-Matutino (São Bernardo)
11202231685;DA1ESHR004-13SB;Economia Política Internacional da Energia A1-Matutino (São Bernardo)
11202231685;DA1ESHR014-21SB;Relações Internacionais Contemporâneas A1-Matutino (São Bernardo)
11202231685;DA1ESHR002-21SB;Temas de Direito Internacional Público A1-Matutino (São Bernardo)
11202231685;DA1ESHR023-21SB;Teorias Contemporâneas das Relações Internacionais A1-Matutino (São Bernardo)
11202111766;DA1ESHT026-21SB;Biodiversidade, Geodiversidade e Paisagem A1-Matutino (São Bernardo)
11202111766;DA1ESHT002-17SB;Cartografia e Geoprocessamento para o Planejamento Territorial A1-Matutino (São Bernardo)
11202111766;DA1ESHT006-17SB;Economia Urbana A1-Matutino (São Bernardo)
11202111766;NANHZ2013-11SB;Filosofia Brasileira: História e Problemas
11202111766;NA1ESHT014-22SB;Oficina de Planejamento de Áreas Periurbanas, Interioranas e Rurais
11202111766;DA1ESHT024-17SB;Uso do Solo Urbano A1-Matutino (São Bernardo)
11201810859;NI1ESHC035-21SB;Econometria I
11201810859;NA1ESHC037-21SB;Econometria III
11202020602;NA1NHT1062-15SA;Evolução
11202020602;NB7BCJ0205-15SA;Fenômenos Térmicos
11202020602;NB2BCK0103-15SA;Física Quântica
11202020602;NAESTU027-17SA;Fundamentos de Geologia para Engenharia
11032014;NB1MCTB010-13SA;Cálculo Vetorial e Tensorial
11032014;NA2ESTA013-17SA;Fundamentos de Robótica
11032014;NB1MCZA018-17SA;Processamento Digital de Imagens
11202231084;DA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna A1-Matutino (São Bernardo)
11202231084;DA1BCL0306-15SB;Biodiversidade: Interações entre organismos e ambiente A1-Matutino (São Bernardo)
11202231084;DA1ESZR002-13SB;Cultura, Identidade e Política na América Latina A1-Matutino (São Bernardo)
11202231084;DA1ESHR012-21SB;Política Internacional dos EUA A1-Matutino (São Bernardo)
11202231084;DA1ESHR002-21SB;Temas de Direito Internacional Público A1-Matutino (São Bernardo)
11202130376;DA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Matutino (Santo André)
11202130376;DA1BCK0103-15SA;Física Quântica A1-Matutino (Santo André)
11202130376;DA2MCTB019-17SA;Matemática Discreta A2-Matutino (Santo André)
11202131103;NB2BCJ0204-15SA;Fenômenos Mecânicos
11202131103;NB2BCN0402-15SA;Funções de Uma Variável
11108712;DA1ESTA005-17SA;Análise de Sistemas Dinâmicos Lineares A1-Matutino (Santo André)
11108712;NA1ESTI013-17SA;Sistemas Microprocessados
11201811707;DA1ESZA013-17SA;Instrumentação e Metrologia Óptica A1-Matutino (Santo André)
11201811707;DA1ESTA023-17SA;Introdução aos Processos de Fabricação A1-Matutino (Santo André)
11201811707;DA2ESTO005-17SA;Introdução às Engenharias A2-Matutino (Santo André)
11201811707;NANHZ5023-18SA;Práticas escolares em educação especial e inclusiva
11201811707;NA1ESTA008-17SA;Sistemas de Controle II
11201811707;NB1ESZA015-17SA;Supervisão e Monitoramento de Processos Energéticos
11084613;NA1ESZR026-21SB;Deslocamento Forçado, Refúgio e humanitarismo
11084613;NA1ESHR026-14SB;História do Terceiro Mundo
11084613;DIESHR012-21SB;Política Internacional dos EUA I-Matutino (São Bernardo)
11042015;NA1ESTO014-17SA;Termodinâmica Aplicada I
11079216;NA1MCTA001-17SA;Algoritmos e Estruturas de Dados I
11079216;NA1ESZI025-17SA;Aplicações de Microcontroladores
11079216;NA1ESTA023-17SA;Introdução aos Processos de Fabricação
11201920781;NA1MCTB008-17SA;Cálculo de Probabilidade
11201920781;NAESTE004-17SA;Energia, Meio Ambiente e Sociedade
11201920781;NANHZ3008-22SA;Evolução da Física I
11201920781;NA1BCN0407-15SA;Funções de Várias Variáveis
11201920781;NA1MCTB021-17SA;Probabilidade
11201811563;NA2MCTB010-13SA;Cálculo Vetorial e Tensorial
11201811563;NB1ESTA004-17SA;Circuitos Elétricos II
11201811563;NB2ESTA001-17SA;Dispositivos Eletrônicos
11201811563;NA1ESTO014-17SA;Termodinâmica Aplicada I
11201920520;DAESZU034-17SA;Ecologia do Ambiente Urbano A-Matutino (Santo André)
11201920520;DB1BCK0103-15SA;Física Quântica B1-Matutino (Santo André)
11201920520;DA1ESTU006-17SA;Geotecnia A1-Matutino (Santo André)
11201920520;DA1ESTU015-17SA;Saúde Ambiental A1-Matutino (Santo André)
11201920520;DAESZU017-17SA;Sensoriamento Remoto A-Matutino (Santo André)
11202111472;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11202111472;NA2BIS0003-15SB;Bases Matemáticas
11202111472;DA1NHH2017-16SB;Filosofia da Educação A1-Matutino (São Bernardo)
11202111472;NA1ESHR012-21SB;Política Internacional dos EUA
11202111472;NA1ESZP057-22SB;Políticas Públicas e Desigualdades de Gênero e Raça
11202111472;NA1ESHR002-21SB;Temas de Direito Internacional Público
11202021235;NA1ESHP022-14SB;Cultura Política
11202021235;NA1ESTO016-17SA;Fenômenos de Transporte
11202021235;NA1ESTM013-17SA;Seleção de Materiais
11202021235;NA1ESTM018-17SA;Termodinâmica de Materiais
11201811442;NB3BCK0103-15SA;Física Quântica
11201811442;NA2BCN0407-15SB;Funções de Várias Variáveis
11076313;NA2MCZA015-13SA;Mineração de Dados
11202321934;DB1BCN0402-15SA;Funções de Uma Variável B1-Matutino (Santo André)
11202321934;NA1ESTO011-17SB;Fundamentos de Desenho Técnico
11202321934;DA2ESTO005-17SA;Introdução às Engenharias A2-Matutino (Santo André)
11202321934;DAESTU012-17SA;Poluição Atmosférica A-Matutino (Santo André)
11202321934;DA1BCM0505-22SA;Processamento da Informação A1-Matutino (Santo André)
11202321934;DC3BCL0307-15SA;Transformações Químicas C3-Matutino (Santo André)
11201810449;NA1ESTU005-17SA;Climatologia
11201810449;NAESTU027-17SA;Fundamentos de Geologia para Engenharia
11201810449;NA1ESTU006-17SA;Geotecnia
11201810449;NB2ESTO006-17SA;Materiais e Suas Propriedades
11201810449;NA1ESTU010-17SA;Microbiologia Ambiental
11201810449;DB1BCS0002-15SA;Projeto Dirigido B1-Matutino (Santo André)
11201922401;NB1ESTM014-17SA;Caracterização de Materiais
11201922401;NA1NHT4017-15SA;Funções e Reações Orgânicas
11201922401;NA1BCM0504-15SB;Natureza da Informação
11202112041;NA1ESHR007-21SB;Geopolítica
11202112041;NA1ESZR021-16SB;Oriente Médio nas Relações Internacionais
11202112041;NA1ESHC013-21SB;Relações Comerciais e de Investimento Internacionais
11202112041;NBBHQ0301-15SB;Território e Sociedade
11202332399;NB2BCN0402-15SA;Funções de Uma Variável
11202332399;NA1BCM0504-15SB;Natureza da Informação
11202332399;NB2BCM0505-22SA;Processamento da Informação
11202231900;NA2BCN0402-15SB;Funções de Uma Variável
11202231900;NA1BCN0404-15SB;Geometria Analítica
11201920267;NA1ESTA005-17SA;Análise de Sistemas Dinâmicos Lineares
11201920267;NB1ESTA001-17SA;Dispositivos Eletrônicos
11201920267;NANHT3037-13SA;Mecânica Geral
11201920267;NA1NHT4055-15SA;Tópicos Avançados em Química Orgânica
11202232237;NAMCTD022-18SA;Álgebra na Educação Básica
11202232237;NA1BIQ0602-15SA;Estrutura e Dinâmica Social
11202232237;NA2BCN0407-15SA;Funções de Várias Variáveis
11202232237;NA1BCN0404-15SA;Geometria Analítica
11201810758;NABIS0003-15SB;Bases Matemáticas
11201810758;DA1MCTC002-15SA;Introdução à Neurociência A1-Matutino (Santo André)
11201810758;DA1MCTC018-20SB;Neuropsicofarmacologia A1-Matutino (São Bernardo)
11201810758;DB3BCL0307-15SA;Transformações Químicas B3-Matutino (Santo André)
11201721620;NA1MCTB009-17SA;Cálculo Numérico
11201721620;DABHQ0002-15SA;Estudos Étnico-Raciais A-Matutino (Santo André)
11201721620;NAMCTD010-18SA;História da Matemática
11201721620;NA1MCTB021-17SA;Probabilidade
11201920143;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna
11201920143;NA1BIR0603-15SA;Ciência, Tecnologia e Sociedade
11201920143;NB1BCN0404-15SA;Geometria Analítica
11201723029;NAMCTD007-18SA;Simetrias no Plano Euclidiano
11201920427;NA1NHT4072-15SA;Avaliação no Ensino de Química
11201920427;DA1NHT4058-15SA;Química Analítica e Bioanalítica Avançada A1-Matutino (Santo André)
11201920427;NAESZE100-17SA;Refino do Petróleo
11201920427;NA1NHT4055-15SA;Tópicos Avançados em Química Orgânica
11201920427;NA1NHT4046-15SA;Trabalho de Conclusão de Curso em Química
11202231006;NB5BCJ0205-15SA;Fenômenos Térmicos
11202231006;NA5BCM0505-22SA;Processamento da Informação
11202130412;DA1ESTU005-17SA;Climatologia A1-Matutino (Santo André)
11202130412;NA2BIQ0602-15SA;Estrutura e Dinâmica Social
11202130412;NAESTU027-17SA;Fundamentos de Geologia para Engenharia
11202130412;NAESTU036-17SA;Sistemas de Drenagem Urbana
13202410004;DA1ESZM032-17SA;Biomateriais A1-Matutino (Santo André)
13202410004;NA1ESZM038-17SA;Engenharia de Cerâmicas
13202410004;DA1ESTM002-17SA;Tópicos Experimentais em Materiais I A1-Matutino (Santo André)
11202320253;DA1BCS0001-15SA;Base Experimental das Ciências Naturais A1-Matutino (Santo André)
11202320253;DB1BIQ0602-15SA;Estrutura e Dinâmica Social B1-Matutino (Santo André)
11202320253;DA1NHI5015-22SA;LIBRAS A1-Matutino (Santo André)
11202320253;DC1BCL0307-15SA;Transformações Químicas C1-Matutino (Santo André)
11201721174;NA1MCTB001-17SA;Álgebra Linear
11201812163;NB3BCL0308-15SB;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas
11201812163;NANHH2009-13SB;Ética
11201812163;NA1BCJ0204-15SB;Fenômenos Mecânicos
11201811418;NA1NHT4072-15SA;Avaliação no Ensino de Química
11201811418;NANHZ5020-15SB;Educação inclusiva
11201811418;NANHZ2134-18SB;Mulher, Imagem e Sociedade
11201811418;NANHZ4081-20SB;Paulo Freire: educação para a criticidade
11110615;NA1ESZM035-17SA;Aditivação de Polímeros
11110615;NAESTE029-17SA;Engenharia de Combustíveis Fósseis
11110615;NAESZE093-17SA;Engenharia do Biodiesel
11202130820;NB1BCS0002-15SA;Projeto Dirigido
11202130513;NA1BCL0308-15SB;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas
11202130513;NANHI2049-13SB;Lógica Básica
11202130513;NA1BCS0002-15SB;Projeto Dirigido
11201722814;NA1NHT1002-15SA;Bioética
11201722814;NA1NHZ1092-19SA;Educação em Sexualidade
11201722814;NA1NHZ4077-20SA;Estudos Queer e Educação
11201722814;NA1ESZU013-17SA;Logística e Meio Ambiente
11201722814;NA1ESZU016-17SA;Questões Ambientais Globais
11201722814;NANHT1065-15SA;Zoologia de Vertebrados
11106316;NA2ESTO001-17SA;Circuitos Elétricos e Fotônica
11106316;DA1ESTU021-17SA;Transportes e Mobilidade Urbana A1-Matutino (Santo André)
11106316;NA1ESHT024-17SB;Uso do Solo Urbano
11070616;DAMCZA053-22SA;Desenvolvimento Guiado por Tipos A-Matutino (Santo André)
11070616;DA1BCK0103-15SA;Física Quântica A1-Matutino (Santo André)
11070616;DAMCZA008-17SA;Interação Humano-Computador A-Matutino (Santo André)
11202320257;NB2BCN0402-15SA;Funções de Uma Variável
11202320257;NB1BCN0404-15SA;Geometria Analítica
11202320257;NA1BCM0504-15SA;Natureza da Informação
11202320257;NB7BCM0505-22SA;Processamento da Informação
11201810492;NA1ESHP031-22SB;Avaliação e Monitoramento de Políticas Públicas
11201810492;NA1ESHP004-13SB;Cidadania, Direitos e Desigualdades
11202322015;DABIS0003-15SB;Bases Matemáticas A-Matutino (São Bernardo)
11202322015;NA7BCJ0205-15SA;Fenômenos Térmicos
11202322015;DA2BCM0505-22SA;Processamento da Informação A2-Matutino (Santo André)
11201920139;NC1BCL0308-15SA;Bioquímica: Estrutura, Propriedade e Funções de Biomoléculas
