RA;Código_Turma;Nome_Disciplina
11202232134;DA1ESTG011-17SB;ESTATÍSTICA APLICADA A SISTEMAS DE GESTÃO
11202230618;NB2ESTA007-17SA;ELETRÔNICA ANALÓGICA APLICADA
11202422002;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202231652;NA1ESHT018-17SB;PLANEJAMENTO E POLÍTICA REGIONAL
11202422187;DA1BCS0004-25SB;PRÁTICAS EXTENSIONISTAS EM LETRAMENTO DIGITAL
11202130911;NA1NHT1059-15SA;MORFOFISIOLOGIA HUMANA II
11202130742;DA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202231412;NA1ESHC034-21SB;ECONOMIA DO MEIO AMBIENTE
11202610195;DA1LIZ0001-19SA;SOCIOLOGIA DA EDUCAÇÃO
11202321361;NA1ESRI001-23SB;OFICINA DE RELAÇÕES INTERNACIONAIS
11201811037;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202130092;DANHZ2112-18SB;EPISTEMOLOGIA FEMINISTA
11202521175;DA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202421459;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202022040;NA1ESHC034-21SB;ECONOMIA DO MEIO AMBIENTE
11202521254;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202421512;NA2MCTA024-13SA;SISTEMAS DIGITAIS
11202230761;NB1ESTA017-17SA;LABORATÓRIO DE MÁQUINAS ELÉTRICAS
11202320474;DA1ESTG011-17SB;ESTATÍSTICA APLICADA A SISTEMAS DE GESTÃO
11202332384;DA1ESTG011-17SB;ESTATÍSTICA APLICADA A SISTEMAS DE GESTÃO
11202420943;NA1NHZ5020-15SA;EDUCAÇÃO INCLUSIVA
11202130497;NA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11201920782;DA1BHS0004-23SB;ENCONTROS SOBRE GÊNERO E SEXUALIDADES
11202130012;NA1ESTO004-17SB;INSTRUMENTAÇÃO E CONTROLE
11202230759;DA1ESZI014-17SA;SISTEMAS INTELIGENTES
11202322262;NA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11201921651;DA1MCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11202420452;NA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202420309;DA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202520697;NB2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202130396;NA1ESTO004-17SA;INSTRUMENTAÇÃO E CONTROLE
11202230891;DA1MCCC006-23SA;COMPILADORES E INTERPRETADORES
11202421681;DA1ESTO013-17SB;ENGENHARIA ECONÔMICA
11202421681;DA1ESZG036-17SB;CONCEITOS DE MARKETING
11202320343;NA1ESTE030-17SA;ENGENHARIA DE PETRÓLEO E GÁS
11202231732;NA2MCNC002-23SA;NEUROCIÊNCIA TEÓRICA E COMPUTACIONAL
11202420181;DA1MCCC002-23SA;ALGORITMOS E ESTRUTURAS DE DADOS II
11202520962;NA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202321485;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202321046;NA1MCTD024-18SA;ANÁLISE NA EDUCAÇÃO BÁSICA
11202111555;NA1ESTM006-17SA;MATERIAIS POLIMÉRICOS
11202421487;DA2ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202521339;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020083;NA1ESTO004-17SA;INSTRUMENTAÇÃO E CONTROLE
11202021098;DA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202130968;DA4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202130256;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11202320182;DA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202021830;NA8BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202520314;NA1ESHC018-17SB;FORMAÇÃO ECONÔMICA DO BRASIL
11202232114;DA1MCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11201920398;NA1BHO0102-15SB;DESENVOLVIMENTO E SUSTENTABILIDADE
11201920398;NA1ESHC018-17SB;FORMAÇÃO ECONÔMICA DO BRASIL
11202231267;NA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES
11202322037;DA1MCCC005-23SA;ANÁLISE DE ALGORITMOS II
11202020052;NA1ESTG009-17SB;GESTÃO DE OPERAÇÕES
11201722797;NA1ESTU034-17SA;SISTEMAS DE ABASTECIMENTO DE ÁGUAS
11202320978;NB1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11201921048;DA1ESTA019-17SA;PROJETO ASSISTIDO POR COMPUTADOR
11201922317;NA1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO
11202230798;NA1ESZB005-17SB;INTRODUÇÃO À BIOTECNOLOGIA
11202212479;DA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202520212;DA2BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202321110;DA1MCTC014-13SA;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11202130754;NA1NHT1072-15SA;ECOLOGIA COMPORTAMENTAL
11202420235;DA1BHS0004-23SB;ENCONTROS SOBRE GÊNERO E SEXUALIDADES
11202021416;NB1ESTU025-17SA;AVALIAÇÃO DE IMPACTOS AMBIENTAIS
11202520742;NA1MCTC002-15SA;INTRODUÇÃO À NEUROCIÊNCIA
11202522181;NA2BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202421699;NA1ESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11202421699;NA1ESTU036-17SA;SISTEMAS DE DRENAGEM URBANA
11202332424;DA1LHZ0006-19SB;CARTOGRAFIA ESCOLAR E INCLUSIVA
11202231853;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202420778;NA1ESHC018-17SB;FORMAÇÃO ECONÔMICA DO BRASIL
11201921733;NA2MCNC002-23SA;NEUROCIÊNCIA TEÓRICA E COMPUTACIONAL
11202111953;DA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202231542;NA1NHLQ002-22SA;PRÁTICAS DE ENSINO DE QUÍMICA I
11202521483;NA4BCM0506-15SA;COMUNICAÇÃO E REDES
11202521423;DA1ESTA019-17SB;PROJETO ASSISTIDO POR COMPUTADOR
11202231264;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11202321652;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11107714;DA1MCCC005-23SA;ANÁLISE DE ALGORITMOS II
11202422050;NA2ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202521867;NB4BIL0304-15SA;EVOLUÇÃO E DIVERSIFICAÇÃO DA VIDA NA TERRA
11202321201;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202232212;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202021242;DB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202322110;NA1MCTA024-13SA;SISTEMAS DIGITAIS
11202231218;NA1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202020640;NA2ESTO004-17SB;INSTRUMENTAÇÃO E CONTROLE
11202320279;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202421138;NB1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202231136;NA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11202232020;DB2BIS0003-15SB;BASES MATEMÁTICAS
11201920107;NA1NHT1071-15SA;PRÁTICAS DE ECOLOGIA
11202020344;NA1ESHC034-21SB;ECONOMIA DO MEIO AMBIENTE
11202230772;NA1MCTC002-15SA;INTRODUÇÃO À NEUROCIÊNCIA
11202322052;NA1ESRI001-23SB;OFICINA DE RELAÇÕES INTERNACIONAIS
11202521072;NA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202522187;DA4BCM0506-15SA;COMUNICAÇÃO E REDES
11202231752;DA5BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202130856;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11202020432;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020218;NA1ESZU003-17SA;CONTAMINAÇÃO E REMEDIAÇÃO DE SOLOS
11202521952;DB2BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202320822;NB3BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202421591;NA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202420716;NA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11202421214;NA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202420287;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202320850;NA1ESGE003-23SB;SISTEMAS CAM
11202421184;DA1ESZG036-17SB;CONCEITOS DE MARKETING
11202421848;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202521803;DA1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202021092;NA2BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11201921843;NA3NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202021644;DA1ESZB022-17SA;INTRODUÇÃO À BIOINFORMÁTICA
11202231818;NA1NHZ1094-19SA;ESCRITA E LEITURA NA EDUCAÇÃO EM CIÊNCIAS
11202131191;NA1ESTS006-17SB;LABORATÓRIO DE GUIAGEM, NAVEGAÇÃO E CONTROLE
11202421427;DA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202321374;DB1ESTA019-17SA;PROJETO ASSISTIDO POR COMPUTADOR
11202520163;NB2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202432306;NB2BCM0506-15SA;COMUNICAÇÃO E REDES
11202421538;NA1MCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11202521633;NB1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202321971;NA1ESAE011-23SB;INTRODUÇÃO À ENGENHARIA DE SISTEMAS AEROESPACIAIS
11121016;DA1ESZG036-17SB;CONCEITOS DE MARKETING
11202230859;NA1ESRI001-23SB;OFICINA DE RELAÇÕES INTERNACIONAIS
11201932463;NA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202520706;NA1ESTO012-17SB;PRINCÍPIOS DE ADMINISTRAÇÃO
11202410087;NA1ESTG009-17SB;GESTÃO DE OPERAÇÕES
11202231258;NB1ESTA005-17SA;ANÁLISE DE SISTEMAS DINÂMICOS LINEARES
11202231430;NA1ESRI001-23SB;OFICINA DE RELAÇÕES INTERNACIONAIS
11202020957;NA1BHO0102-15SB;DESENVOLVIMENTO E SUSTENTABILIDADE
11202520987;DB1ESTA019-17SA;PROJETO ASSISTIDO POR COMPUTADOR
11202532641;DA1ESTA019-17SA;PROJETO ASSISTIDO POR COMPUTADOR
11202020054;DB1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202322058;NA1MCCC005-23SA;ANÁLISE DE ALGORITMOS II
11201812115;NA1ESHC027-21SB;ECONOMIA MATEMÁTICA
11202320576;NA1BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11202610054;NB1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202420223;NA1BCS0002-25SB;PROJETO DIRIGIDO
11202420186;NANHZ2068-18SB;TEMAS DE FILOSOFIA MEDIEVAL I
11202230940;NB7BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202131854;NA1ESTE033-17SA;ENGENHARIA SOLAR FOTOVOLTAICA
11202432313;DA1ESHC018-17SB;FORMAÇÃO ECONÔMICA DO BRASIL
11202210091;NA1NHH2023-16SB;FILOSOFIA DO ENSINO DE FILOSOFIA
11202520520;NA1ESMA001-23SB;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202321467;NA1ESTO013-17SB;ENGENHARIA ECONÔMICA
11201920834;DA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202320420;NA1ESZR037-21SB;TÓPICOS ESPECIAIS EM RELAÇÕES INTERNACIONAIS
11202422029;DB1ESTA016-17SA;MÁQUINAS ELÉTRICAS
11202232015;NA1ESTG014-17SB;PLANEJAMENTO E CONTROLE DA PRODUÇÃO
11202522470;DA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202522470;NC2ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202020104;NA2BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11202421274;DB2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202420204;DA1MCCC002-23SA;ALGORITMOS E ESTRUTURAS DE DADOS II
11065716;NA1MCZC004-15SB;DESENVOLVIMENTO E DEGENERAÇÃO DO SISTEMA NERVOSO
11202320367;DB1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202321497;NA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202020707;NA1MCNC002-23SA;NEUROCIÊNCIA TEÓRICA E COMPUTACIONAL
11201810651;NA1NHT1072-15SA;ECOLOGIA COMPORTAMENTAL
11202021700;NA1MCZA053-22SA;DESENVOLVIMENTO GUIADO POR TIPOS
11202420893;DA1NHT1002-15SA;BIOÉTICA
11202231489;NA10BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202232155;NANHZ3080-15SA;LABORATÓRIO DE FÍSICA MÉDICA
11202321474;NA1ESTA019-17SA;PROJETO ASSISTIDO POR COMPUTADOR
11202521932;DB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202322283;NA1ESHC037-21SB;ECONOMETRIA III
11202421966;NB1BCM0506-15SB;COMUNICAÇÃO E REDES
11202231037;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202231037;DA1MCTC014-13SA;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11202420847;NA1NHZ4075-20SA;CONCEITOS E MODELOS DA QUÍMICA MODERNA
11202320793;DA1ESZG013-17SB;EMPREENDEDORISMO
11202320793;NA1MCZC016-15SB;NEUROCIÊNCIA DA COGNIÇÃO MUSICAL
11202320793;NANHZ2068-18SB;TEMAS DE FILOSOFIA MEDIEVAL I
11202321377;DA1ESZG036-17SB;CONCEITOS DE MARKETING
11202310025;NA1BIL0304-15SB;EVOLUÇÃO E DIVERSIFICAÇÃO DA VIDA NA TERRA
11202130444;NA1ESTA018-17SA;ELETROMAGNETISMO APLICADO
11202510102;DB1BCS0002-25SB;PROJETO DIRIGIDO
11202231392;DA1ESTB013-17SB;BIOSSEGURANÇA
11202321007;DA1BHO1102-19SB;INTRODUÇÃO À ECONOMIA
11202421665;NA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11202521952;DA1LHZ0004-19SB;ÁSIA: CULTURA E PROCESSOS SÓCIO-POLÍTICOS
11202322265;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202321894;NA1ESTU032-17SA;REPRESENTAÇÃO GRÁFICA DE PROJETOS AMBIENTAIS E URBANOS
11202522065;NA10BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202021723;NA2ESHC037-21SB;ECONOMETRIA III
11201721134;NA1ESTU031-17SA;RECUPERAÇÃO DE ÁREAS DEGRADADAS
11201721134;NA1ESTU036-17SA;SISTEMAS DE DRENAGEM URBANA
11202421507;NB1BCJ0205-15SB;FENÔMENOS TÉRMICOS
11202231489;NA4BCM0506-15SA;COMUNICAÇÃO E REDES
11202420384;DA1LHZ0004-19SB;ÁSIA: CULTURA E PROCESSOS SÓCIO-POLÍTICOS
11202022213;DA1MCCC010-23SA;MATEMÁTICA DISCRETA II
11202130800;NC2ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202420353;NA1ESAE011-23SB;INTRODUÇÃO À ENGENHARIA DE SISTEMAS AEROESPACIAIS
11202230820;NA1ESTU009-17SA;HIDROLOGIA
11202231309;DA3BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11201922312;DA2MCZA018-17SA;PROCESSAMENTO DIGITAL DE IMAGENS
11202021700;DA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202420208;NB1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202422081;NA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
