RA;Código_Turma;Nome_Disciplina
11202320222;NB2BCJ0204-15SA;Fenômenos Mecânicos
11202320222;NB3BCN0402-15SA;Funções de Uma Variável
11201810333;NA1ESZG010-17SB;Planejamento e Controle de Projetos
11201810333;ND1ESTO903-17SB;Engenharia Unificada II
11201810333;NA2ESTO902-17SA;Engenharia Unificada I
11202320749;DB1BIS0003-15SA;Bases Matemáticas B1-Matutino (Santo André)
11202320749;DANHT1048-15SA;Sistemática e Biogeografia A-Matutino (Santo André)
11202020119;NB4BCL0307-15SA;Transformações Químicas
11202020119;DA1ESTO001-17SA;Circuitos Elétricos e Fotônica A1-Matutino (Santo André)
11202320943;NA3BCL0307-15SB;Transformações Químicas
11202320943;NA2BCL0306-15SB;Biodiversidade: Interações entre organismos e ambiente
11202130065;NA1ESTB010-17SB;Legislação Relacionada à Saúde
11201721440;NA2ESTO004-17SB;Instrumentação e Controle
11201920616;NA1ESTG023-17SB;Organização do Trabalho
11202212451;NA2ESTO011-17SA;Fundamentos de Desenho Técnico
11201921941;NA2BCN0402-15SB;Funções de Uma Variável
11201921941;NB2BCL0307-15SB;Transformações Químicas
11201921941;NALHE0004-19SB;Teoria da História I
11202231924;NBBHO0002-19SB;Introdução ao Pensamento Econômico
11201922206;NB2ESTO902-17SA;Engenharia Unificada I
11202321959;NA4BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11016016;NA2MCTC007-20SB;Comunicação Científica
11202130101;NA1ESHR030-21SB;Estudos Estratégicos e Defesa
11202130101;NA1ESHR017-21SB;Organizações Internacionais e Multilateralismo
11202130101;DB1ESTO012-17SB;Princípios de Administração B1-Matutino (São Bernardo)
11010015;NA1ESTM004-17SA;Ciência dos Materiais
11202310021;NA3BCN0402-15SA;Funções de Uma Variável
11202131214;DA3BCN0404-15SA;Geometria Analítica A3-Matutino (Santo André)
11202131214;DA1BCN0402-15SA;Funções de Uma Variável A1-Matutino (Santo André)
11201921748;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11201921748;NA1BHS0008-23SB;Práticas Comunitárias em campo
11202232251;DB1BIS0003-15SA;Bases Matemáticas B1-Matutino (Santo André)
11201811421;DB8BCJ0204-15SA;Fenômenos Mecânicos B8-Matutino (Santo André)
11201922402;NA1ESTU011-17SA;Planejamento Urbano e Metropolitano
11202020598;NA1NHZ6011-18SA;Biotecnologia Humana
11202130446;NANHZ2067-18SB;Temas de Filosofia Contemporânea I
11201920341;NA1MCZC016-15SB;Neurociência da Cognição Musical
11201921103;DA1NHZ5014-15SA;Questões Atuais no Ensino de Ciências A1-Matutino (Santo André)
11201921103;DA1NHZ6011-18SA;Biotecnologia Humana A1-Matutino (Santo André)
11201810861;DANHZ1024-15SA;Etnofarmacologia A-Matutino (Santo André)
11202320998;DB1BCJ0204-15SB;Fenômenos Mecânicos B1-Matutino (São Bernardo)
11201812061;DAMCTC014-13SA;Introdução à Inferência Estatística A-Matutino (Santo André)
11202130776;NC1ESTO013-17SA;Engenharia Econômica
11202321546;DA1BIL0304-15SA;Evolução e Diversificação da Vida na Terra A1-Matutino (Santo André)
11202321546;DA1BIR0603-15SA;Ciência, Tecnologia e Sociedade A1-Matutino (Santo André)
11202130778;DA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda A1-Matutino (São Bernardo)
11201922012;NA1ESHP026-14SB;Participação, Movimentos Sociais e Políticas Públicas
11201922012;NA1NHI5011-13SB;Políticas Educacionais
11202021712;DA1NHZ5014-15SA;Questões Atuais no Ensino de Ciências A1-Matutino (Santo André)
11202232259;NA1BCJ0203-15SB;Fenômenos Eletromagnéticos
11202130836;DANHZ1024-15SA;Etnofarmacologia A-Matutino (Santo André)
11202021931;NB1ESTO013-17SA;Engenharia Econômica
11201822474;NA1NHT4002-15SA;Bioquímica Experimental
11202131236;NANHZ1074-15SA;Astrobiologia
11202131236;DB1NHT1053-15SA;Biologia Celular B1-Matutino (Santo André)
11202322095;DA1NHI5015-15SB;LIBRAS A1-Matutino (São Bernardo)
11201810799;DA1ESHP013-22SB;Direito Constitucional A1-Matutino (São Bernardo)
11202021499;NA1ESTB010-17SB;Legislação Relacionada à Saúde
11202231851;DA1ESHR002-21SB;Temas de Direito Internacional Público A1-Matutino (São Bernardo)
11202022217;NA1ESHR017-21SB;Organizações Internacionais e Multilateralismo
11202130681;NB1BCL0307-15SB;Transformações Químicas
11202231854;NA3BCM0504-15SA;Natureza da Informação
11202130697;NA2ESTO011-17SA;Fundamentos de Desenho Técnico
11202130697;NB1MCTB001-17SB;Álgebra Linear
11201932485;NA2ESTO011-17SA;Fundamentos de Desenho Técnico
11202111531;NA2BCN0402-15SB;Funções de Uma Variável
11202111531;DA1BCM0506-15SB;Comunicação e Redes A1-Matutino (São Bernardo)
11201811919;NABHQ0004-19SB;Estudos de Gênero
11201811919;NA1ESTB010-17SB;Legislação Relacionada à Saúde
11201811919;NA1NHI5011-13SA;Políticas Educacionais
11202130007;DANHT3027-15SA;Laboratório de Física I A-Matutino (Santo André)
11201810525;NB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11127415;NANHZ6009-18SA;Biologia Sintética
11201920328;NAMCTA004-17SA;Arquitetura de Computadores
11202020227;NA2ESTO012-17SB;Princípios de Administração
11202020227;NANHZ2109-18SB;Teoria das Ciências Humanas
11202130039;NA1ESTO903-17SA;Engenharia Unificada II
11117616;NA1ESHP026-14SB;Participação, Movimentos Sociais e Políticas Públicas
11202020964;NA1BIN0406-15SB;Introdução à Probabilidade e à Estatística
11202321116;DA1ESTU040-17SA;Projeto Ambiental Urbano A1-Matutino (Santo André)
11202321295;DB3BCJ0204-15SA;Fenômenos Mecânicos B3-Matutino (Santo André)
11201921684;NA2ESTO004-17SB;Instrumentação e Controle
11201811851;DC2MCTA028-15SA;Programação Estruturada C2-Matutino (Santo André)
11202020734;DA1ESTB010-17SB;Legislação Relacionada à Saúde A1-Matutino (São Bernardo)
11202020734;ND1ESTO903-17SB;Engenharia Unificada II
11202111679;NA5BCJ0204-15SA;Fenômenos Mecânicos
11202321951;NB1BCN0404-15SB;Geometria Analítica
11202230479;NA1BIR0004-15SB;Bases Epistemológicas da Ciência Moderna
11202230655;NA1BHO0102-15SB;Desenvolvimento e Sustentabilidade
11202210098;DA1ESZG013-17SB;Empreendedorismo A1-Matutino (São Bernardo)
11202232205;DB2BCJ0203-15SA;Fenômenos Eletromagnéticos B2-Matutino (Santo André)
11201722234;NANHZ6009-18SA;Biologia Sintética
11202020781;NA1ESTG023-17SB;Organização do Trabalho
11202020781;NC1ESTO903-17SB;Engenharia Unificada II
21045716;NA3BCN0402-15SB;Funções de Uma Variável
21009513;DA1LIE0001-19SA;Metodologias de Pesquisa em Educação A1-Matutino (Santo André)
21009513;DA1NHI5011-13SB;Políticas Educacionais A1-Matutino (São Bernardo)
21064514;NA1ESZU010-17SA;Gestão Ambiental na Indústria
21052014;NAESZS012-17SB;Aplicações de Elementos Finitos para Engenharia
11201932461;NA2MCTA037-17SA;Banco de Dados
11201811698;NA2MCTA037-17SA;Banco de Dados
11202321443;NB1BIN0406-15SB;Introdução à Probabilidade e à Estatística
11202321443;NA3BCN0402-15SB;Funções de Uma Variável
11202022219;NA1ESHP018-14SB;Políticas Sociais
11109216;NB1BCM0506-15SA;Comunicação e Redes
11022815;NA1NHI5011-13SA;Políticas Educacionais
11022815;NA1NHZ5016-15SA;História da Educação
11202210026;NB1BCM0504-15SA;Natureza da Informação
11202111950;NA2ESHP004-13SB;Cidadania, Direitos e Desigualdades
11202111950;NA1ESHP007-13SB;Federalismo e Políticas Públicas
11201921128;NA1ESTO016-17SB;Fenômenos de Transporte
11202021750;DA1ESHR030-21SB;Estudos Estratégicos e Defesa A1-Matutino (São Bernardo)
11201811798;NA1ESTO012-17SB;Princípios de Administração
11202130305;DA2MCTA028-15SA;Programação Estruturada A2-Matutino (Santo André)
11202131252;NAESTA016-17SA;Máquinas Elétricas
11202131252;NA1ESTA002-17SA;Circuitos Elétricos I
11201721595;NA1ESHC040-21SB;Relações Monetárias e Financeiras Internacionais
11202020585;NA1LIE0001-19SA;Metodologias de Pesquisa em Educação
11202020585;DA1NHZ5019-15SA;Tecnologias da Informação e Comunicação na Educação A1-Matutino (Santo André)
21047716;DA1MCTC002-15SB;Introdução à Neurociência A1-Matutino (São Bernardo)
11202022220;DANHI2049-13SA;Lógica Básica A-Matutino (Santo André)
11202020310;DA1NHZ4080-20SA;História da Química A1-Matutino (Santo André)
11006414;NANHT3054-15SA;Teoria da Relatividade
11201822496;NA1ESTG002-17SB;Desenvolvimento Integrado do Produto
11202321485;NBBHO0002-19SB;Introdução ao Pensamento Econômico
11201722329;NA1ESTG023-17SB;Organização do Trabalho
11201722329;DAESTG008-17SB;Gerência de Ativos A-Matutino (São Bernardo)
11201722329;DA1ESTG006-17SB;Engenharia Laboral A1-Matutino (São Bernardo)
11201922144;DA1ESHC039-17SB;Questões Metodológicas em Economia A1-Matutino (São Bernardo)
11202321539;NBBHO0002-19SB;Introdução ao Pensamento Econômico
11202020293;NANHH2040-13SB;História da Filosofia Moderna: o Iluminismo e seus desdobramentos
11202020293;NA1ESZP038-14SB;Políticas de saúde
11202230289;DA1MCZA025-13SA;Segurança em Redes A1-Matutino (Santo André)
11202230289;NB2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias
11042511;NAESTI007-17SA;Comunicação Digital
11068415;NA1ESZU010-17SA;Gestão Ambiental na Indústria
11068415;NA1ESTO016-17SA;Fenômenos de Transporte
11201722556;DAMCTA014-15SA;Inteligência Artificial A-Matutino (Santo André)
11201822540;DA1BCS0002-15SB;Projeto Dirigido A1-Matutino (São Bernardo)
11201822540;DA1NHZ4080-20SA;História da Química A1-Matutino (Santo André)
11201822540;DB2ESTO902-17SA;Engenharia Unificada I B2-Matutino (Santo André)
11202131687;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna
11201723224;NA1ESHR006-13SB;Formação Histórica da América Latina
11201723224;NB1BCS0002-15SB;Projeto Dirigido
11201921818;NB1ESTO902-17SA;Engenharia Unificada I
11201722047;NA1ESTO001-17SA;Circuitos Elétricos e Fotônica
11202111546;DB1MCTB009-17SB;Cálculo Numérico B1-Matutino (São Bernardo)
11202111546;DBBHO0002-19SB;Introdução ao Pensamento Econômico B-Matutino (São Bernardo)
11201920974;DA1ESHR006-13SB;Formação Histórica da América Latina A1-Matutino (São Bernardo)
11202231310;DA2BCJ0203-15SA;Fenômenos Eletromagnéticos A2-Matutino (Santo André)
11201720584;NB6BCL0307-15SA;Transformações Químicas
11202321772;DB3BCN0404-15SA;Geometria Analítica B3-Matutino (Santo André)
11201722224;DA1ESZB021-17SB;Introdução à Engenharia Biomédica A1-Matutino (São Bernardo)
11201722224;DA1ESZG032-17SB;Modelos e Ferramentas de Gestão Ambiental A1-Matutino (São Bernardo)
11202310006;DA1BCN0404-15SA;Geometria Analítica A1-Matutino (Santo André)
11202021489;DA1MCTA002-17SA;Algoritmos e Estruturas de Dados II A1-Matutino (Santo André)
11202020169;NA1ESTG023-17SB;Organização do Trabalho
11202020741;DA1NHZ4038-15SA;Química dos Materiais A1-Matutino (Santo André)
11202231410;DANHZ2112-18SB;Epistemologia Feminista A-Matutino (São Bernardo)
11202130411;NA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda
11202020599;NA1MCZC019-20SB;Introdução à Neuroimunologia
11201810441;DA1BHS0007-23SB;Panorama internacional do ABC A1-Matutino (São Bernardo)
11202111666;NA1ESHP007-13SB;Federalismo e Políticas Públicas
11202332343;DB2BIN0406-15SB;Introdução à Probabilidade e à Estatística B2-Matutino (São Bernardo)
11202022051;NA1ESHR030-21SB;Estudos Estratégicos e Defesa
11201922183;NA1ESHP018-14SB;Políticas Sociais
11202130893;NAMCZA017-13SA;Processamento de Linguagem Natural
11202130893;DAMCTA014-15SA;Inteligência Artificial A-Matutino (Santo André)
11202130893;NA1NHI5011-13SA;Políticas Educacionais
11202021666;NB1ESTO902-17SA;Engenharia Unificada I
11202021240;NA1NHZ6010-18SA;Genômica e Pós-Genômica
11202021240;DANHZ6009-18SA;Biologia Sintética A-Matutino (Santo André)
11201921791;NA1ESHP022-14SB;Cultura Política
11201921791;NANHZ2067-18SB;Temas de Filosofia Contemporânea I
11201810879;NA1ESHC029-21SB;Microeconomia III
11201932557;NA1MCZC019-20SB;Introdução à Neuroimunologia
11202230246;DANHZ2112-18SB;Epistemologia Feminista A-Matutino (São Bernardo)
11202231043;DB1BCJ0203-15SA;Fenômenos Eletromagnéticos B1-Matutino (Santo André)
11202232349;NA1BHO0102-15SB;Desenvolvimento e Sustentabilidade
11201810792;DA1ESTG017-17SB;Introdução aos Processos de Fabricação Metal - Mecânico A1-Matutino (São Bernardo)
11202022106;DC2MCTA028-15SA;Programação Estruturada C2-Matutino (Santo André)
11202022106;NA1NHZ5019-15SB;Tecnologias da Informação e Comunicação na Educação
11202022106;NA1ESHP007-13SB;Federalismo e Políticas Públicas
11202022106;NA1LHZ0038-22SB;História e Gênero
11202022106;NA1NHZ5016-15SB;História da Educação
11202022106;NA1BHS0008-23SB;Práticas Comunitárias em campo
11202020433;DA2MCTA037-17SA;Banco de Dados A2-Matutino (Santo André)
11202321784;DA1NHZ6001-18SA;Fundamentos da Biotecnologia A1-Matutino (Santo André)
11202321784;NA1BHS0008-23SB;Práticas Comunitárias em campo
11201812232;NA1ESTU011-17SA;Planejamento Urbano e Metropolitano
11201921635;DA1BIQ0602-15SB;Estrutura e Dinâmica Social A1-Matutino (São Bernardo)
11201921635;DA1ESHP004-13SB;Cidadania, Direitos e Desigualdades A1-Matutino (São Bernardo)
11201921635;DA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território A1-Matutino (São Bernardo)
11201921635;NA1BIL0304-15SA;Evolução e Diversificação da Vida na Terra
11201921635;DA1BHS0004-23SB;Encontros sobre Gênero e Sexualidades A1-Matutino (São Bernardo)
11201922115;NA1ESHR008-21SB;Integração Regional - Teorias e Experiências
11202131696;DA1ESZU013-17SA;Logística e Meio Ambiente A1-Matutino (Santo André)
11202131263;NA1BCM0506-15SB;Comunicação e Redes
11202131263;NA2MCTC007-20SB;Comunicação Científica
11202131938;NB1ESTO012-17SB;Princípios de Administração
11202131938;NA1NHZ5019-15SB;Tecnologias da Informação e Comunicação na Educação
11201932596;NA1ESHP022-14SB;Cultura Política
11201932596;NANHH2040-13SB;História da Filosofia Moderna: o Iluminismo e seus desdobramentos
11201932596;NA1ESHP007-13SB;Federalismo e Políticas Públicas
11202231372;NB1BIQ0602-15SA;Estrutura e Dinâmica Social
11202231372;DC1BCM0506-15SA;Comunicação e Redes C1-Matutino (Santo André)
11202231372;DA1NHZ1091-19SA;Educação em Saúde A1-Matutino (Santo André)
11202020888;DA1MCTC007-20SB;Comunicação Científica A1-Matutino (São Bernardo)
11202131650;NA1ESHR018-21SB;Atores Não Estatais e as Relações Internacionais
11202131650;DA1ESHR026-14SB;História do Terceiro Mundo A1-Matutino (São Bernardo)
11202131650;DA1ESHR017-21SB;Organizações Internacionais e Multilateralismo A1-Matutino (São Bernardo)
11202231705;NA1NHI5015-15SB;LIBRAS
11202021125;NA1ESZE078-17SA;Regulação e Mercado de Energia Elétrica
11202021125;NA1ESTE027-17SA;Laboratório de Calor e Fluidos
11202021125;NAESTO011-17SA;Fundamentos de Desenho Técnico
11202021125;NA1NHZ3008-22SA;Evolução da Física I
11202022222;DA2BCJ0203-15SA;Fenômenos Eletromagnéticos A2-Matutino (Santo André)
11202322077;NA1BCM0504-15SB;Natureza da Informação
11202230740;DA1BCM0506-15SA;Comunicação e Redes A1-Matutino (Santo André)
11202020663;NANHZ1009-15SA;Biologia Molecular e Biotecnologia
11201722077;NA1ESZE078-17SA;Regulação e Mercado de Energia Elétrica
11202231278;NA1BHS0008-23SB;Práticas Comunitárias em campo
11201921698;DA1MCZC013-15SB;Memória e Aprendizagem A1-Matutino (São Bernardo)
11201810513;NA1MCZB015-13SA;Introdução à Criptografia
11201810513;NA1ESTI013-17SA;Sistemas Microprocessados
11201810513;NA2MCTC007-20SB;Comunicação Científica
11201812014;NA1ESHR027-21SB;África nas Relações Internacionais
11201812014;NA1ESHP022-14SB;Cultura Política
11202231449;NB2BCM0504-15SA;Natureza da Informação
11201721532;NA1ESTG022-17SB;Sistemas CAM
11202321973;DA1NHI5015-15SB;LIBRAS A1-Matutino (São Bernardo)
11201920727;DANHT1030-15SA;Geologia e Paleontologia A-Matutino (Santo André)
11202020382;NA1BHO1102-19SB;Introdução à Economia
11201922306;NA2ESTO012-17SB;Princípios de Administração
11201922306;NA1BHO0102-15SB;Desenvolvimento e Sustentabilidade
11108516;NA1ESZU013-17SA;Logística e Meio Ambiente
11201922110;NA3BCN0404-15SA;Geometria Analítica
11202020884;DANHI2049-13SA;Lógica Básica A-Matutino (Santo André)
11202230425;DB1NHZ6001-18SA;Fundamentos da Biotecnologia B1-Matutino (Santo André)
11202020456;DA1ESHP004-13SB;Cidadania, Direitos e Desigualdades A1-Matutino (São Bernardo)
11201921681;DAESTA020-17SA;Modelagem e Controle A-Matutino (Santo André)
11202310038;NB1BHO1102-19SB;Introdução à Economia
11201722367;DA1MCTC007-20SB;Comunicação Científica A1-Matutino (São Bernardo)
11202020547;DB1BHS0007-23SB;Panorama internacional do ABC B1-Matutino (São Bernardo)
11202322078;DB1BHP0202-15SB;Pensamento Crítico B1-Matutino (São Bernardo)
11202322078;DA1BHS0008-23SB;Práticas Comunitárias em campo A1-Matutino (São Bernardo)
11201920420;NA1NHI5011-13SA;Políticas Educacionais
11202020269;DA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda A1-Matutino (São Bernardo)
11201720606;DA1NHZ6012-18SA;Empreendedorismo e planejamento de projetos em Biotecnologia A1-Matutino (Santo André)
11202230302;NA1NHZ4035-15SA;Processos Industriais Orgânicos e Inorgânicos
11201811159;NA1ESZU010-17SA;Gestão Ambiental na Indústria
11202332415;DA1ESZG013-17SB;Empreendedorismo A1-Matutino (São Bernardo)
11201822413;NA1ESZG041-17SB;Gestão da Inovação
11201822413;DA1ESZU013-17SA;Logística e Meio Ambiente A1-Matutino (Santo André)
11202332369;DBBHO0002-19SB;Introdução ao Pensamento Econômico B-Matutino (São Bernardo)
11202021533;NA1ESTA019-17SA;Projeto Assistido por Computador
11201722616;DAESZI031-17SA;Segurança de Redes A-Matutino (Santo André)
11202130774;DB1ESTO012-17SB;Princípios de Administração B1-Matutino (São Bernardo)
11064716;ND2BCJ0203-15SA;Fenômenos Eletromagnéticos
11109213;DAMCTA027-17SA;Teoria dos Grafos A-Matutino (Santo André)
11202332323;DB3BCN0402-15SA;Funções de Uma Variável B3-Matutino (Santo André)
11202332323;DA3BCJ0204-15SA;Fenômenos Mecânicos A3-Matutino (Santo André)
11202332323;DB1BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente B1-Matutino (Santo André)
11202332323;DB1BCM0504-15SA;Natureza da Informação B1-Matutino (Santo André)
11202130777;DC1ESTA002-17SA;Circuitos Elétricos I C1-Matutino (Santo André)
11201920308;NA1MCTC011-15SB;Psicologia Cognitiva
11201920308;NA1ESTB030-17SB;Física Médica II
11202320431;NA2BIR0004-15SA;Bases Epistemológicas da Ciência Moderna
11202320431;DA1NHZ5016-15SA;História da Educação A1-Matutino (Santo André)
11202320431;DA1NHZ5019-15SA;Tecnologias da Informação e Comunicação na Educação A1-Matutino (Santo André)
11201723010;DC1ESTO013-17SA;Engenharia Econômica C1-Matutino (Santo André)
11201723010;NA1ESHC027-21SB;Economia Matemática
11092816;NA1ESTG022-17SB;Sistemas CAM
11202332375;NA2BCN0404-15SA;Geometria Analítica
11202020080;DA1ESHR006-13SB;Formação Histórica da América Latina A1-Matutino (São Bernardo)
11201922161;DA1BHS0007-23SB;Panorama internacional do ABC A1-Matutino (São Bernardo)
11202111953;DB2BIN0406-15SB;Introdução à Probabilidade e à Estatística B2-Matutino (São Bernardo)
11202322079;NAESZI030-17SA;Gerenciamento e Interoperabilidade de Redes
11202322079;DAESZI031-17SA;Segurança de Redes A-Matutino (Santo André)
11202131852;NB3BCN0402-15SA;Funções de Uma Variável
11202212476;NA1ESTO005-17SB;Introdução às Engenharias
11046816;NA1ESHT001-17SB;Arranjos Institucionais e Marco Regulatório do Território
11202320454;DA1BIQ0602-15SA;Estrutura e Dinâmica Social A1-Matutino (Santo André)
11202320454;DB1BCM0506-15SA;Comunicação e Redes B1-Matutino (Santo André)
11201722339;NBMCTA008-17SA;Computação Gráfica
11201921142;DA1ESHC030-17SB;Desigualdades de Raça, Gênero e Renda A1-Matutino (São Bernardo)
11202230225;DC1ESTO013-17SA;Engenharia Econômica C1-Matutino (Santo André)
11202021632;DAMCTA004-17SA;Arquitetura de Computadores A-Matutino (Santo André)
11202021941;NA1MCTC011-15SB;Psicologia Cognitiva
11202021941;NA2MCTC023-15SB;Neuroanatomia
11201932492;NB1BHQ0003-15SB;Interpretações do Brasil
11037916;DBESTE026-17SA;Laboratório de Máquinas Térmicas e Hidráulicas B-Matutino (Santo André)
11202021062;DA1ESTM009-17SA;Termodinâmica Estatística de Materiais A1-Matutino (Santo André)
11202021062;DA1ESTM016-17SA;Química Inorgânica de Materiais A1-Matutino (Santo André)
11202021062;DA1ESTM010-17SA;Propriedades Mecânicas e Térmicas A1-Matutino (Santo André)
11201920144;NC1BCM0506-15SA;Comunicação e Redes
11034916;NAMCZA035-17SA;Algoritmos Probabilísticos
11202320471;DA2BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias A2-Matutino (Santo André)
11202320471;DD1BCM0506-15SA;Comunicação e Redes D1-Matutino (Santo André)
11201721949;DA2ESTO903-17SA;Engenharia Unificada II A2-Matutino (Santo André)
11201721949;NANHZ1009-15SA;Biologia Molecular e Biotecnologia
11120615;NAESZU035-17SA;Geomorfologia
11201920758;NA1ESHP018-14SB;Políticas Sociais
11041514;NA1ESTU023-17SA;Biomas Brasileiros
11202130751;NA1BHS0008-23SB;Práticas Comunitárias em campo
11202020234;DB1BCS0002-15SA;Projeto Dirigido B1-Matutino (Santo André)
11202020234;DB3BCN0405-15SA;Introdução às Equações Diferenciais Ordinárias B3-Matutino (Santo André)
11202020234;DA1ESZU013-17SA;Logística e Meio Ambiente A1-Matutino (Santo André)
11201811875;NA1MCTC002-15SB;Introdução à Neurociência
11201810901;NAESZI034-17SA;Jogos Digitais: Aspectos Técnicos e Aplicações
21011213;DA1ESHP018-14SB;Políticas Sociais A1-Matutino (São Bernardo)
21011213;DA1ESZG041-17SB;Gestão da Inovação A1-Matutino (São Bernardo)
11202130560;DA1NHZ4080-20SA;História da Química A1-Matutino (Santo André)
11202130566;DA1ESHR006-13SB;Formação Histórica da América Latina A1-Matutino (São Bernardo)
11201920711;DA1NHZ5014-15SA;Questões Atuais no Ensino de Ciências A1-Matutino (Santo André)
11202212464;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11202231660;DANHZ1024-15SA;Etnofarmacologia A-Matutino (Santo André)
11202231660;DA1ESZS016-17SB;Análise Experimental de Estruturas A1-Matutino (São Bernardo)
11202131617;NA1ESHP018-14SB;Políticas Sociais
11202131617;NA1ESHR008-21SB;Integração Regional - Teorias e Experiências
11201920656;NA1ESZG013-17SB;Empreendedorismo
11202231682;NB1BIR0004-15SA;Bases Epistemológicas da Ciência Moderna
11052813;NA1MCZB015-13SA;Introdução à Criptografia
11052813;NAESZI034-17SA;Jogos Digitais: Aspectos Técnicos e Aplicações
11201920176;DA1ESHC034-21SB;Economia do Meio Ambiente A1-Matutino (São Bernardo)
11202021488;NA2ESTO004-17SB;Instrumentação e Controle
11202021488;NB3BCN0402-15SA;Funções de Uma Variável
11202131093;NA1NHT5013-15SA;Práticas de Ensino de Ciências e Matemática no Ensino Fundamental
11202231866;DA1ESHR026-14SB;História do Terceiro Mundo A1-Matutino (São Bernardo)
21026416;DA1MCTC002-15SB;Introdução à Neurociência A1-Matutino (São Bernardo)
21026416;NA1NHI5011-13SA;Políticas Educacionais
11035313;NA1ESTU029-17SA;Hidráulica de Condutos Livres
11035313;NAESTI003-17SA;Transformadas em Sinais e Sistemas Lineares
11202021040;NAMCZA017-13SA;Processamento de Linguagem Natural
11201810694;NA3BCM0504-15SA;Natureza da Informação
11201810694;NA3BCL0306-15SA;Biodiversidade: Interações entre organismos e ambiente
11201810694;NA4BCN0402-15SA;Funções de Uma Variável
11201921905;NAESTA016-17SA;Máquinas Elétricas
11201921905;NA1ESTI013-17SA;Sistemas Microprocessados
11201921017;NA2ESHP004-13SB;Cidadania, Direitos e Desigualdades
11073413;DA1ESTU032-17SA;Representação Gráfica de Projetos Ambientais e Urbanos A1-Matutino (Santo André)
11073413;NA2ESTU026-17SA;Caracterização de Matrizes Ambientais
11201921825;NA1MCTA002-17SA;Algoritmos e Estruturas de Dados II
11201922186;NANHH2026-13SB;Filosofia no Brasil e na América Latina
11201922186;DANHZ2144-18SB;Temas de Filosofia Contemporânea II A-Matutino (São Bernardo)
11201922186;DANHZ2112-18SB;Epistemologia Feminista A-Matutino (São Bernardo)
11201922186;NA1ESHP018-14SB;Políticas Sociais
11201922006;NA1NHT4040-15SA;Química Orgânica Aplicada
11201921383;DB1BHS0007-23SB;Panorama internacional do ABC B1-Matutino (São Bernardo)
11202320437;NB2BCM0505-22SA;Processamento da Informação
11101212;DANHZ1015-15SA;Citogenética Básica A-Matutino (Santo André)
11201721927;NB1ESTO902-17SA;Engenharia Unificada I
11202320588;DA1BCS0002-15SA;Projeto Dirigido A1-Matutino (Santo André)
