RA;Código_Turma;Nome_Disciplina
11202130357;DA1BCK0104-15SB;INTERAÇÕES ATÔMICAS E MOLECULARES
11202130357;NAESZB033-17SB;PROJETO E DESENVOLVIMENTO DE INTERFACES CÉREBRO-MÁQUINA
11202422206;DB2BCJ0204-15SA;FENÔMENOS MECÂNICOS
11202422206;DA1ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11202422206;DA2MCTC023-15SB;NEUROANATOMIA
11202230325;NANHZ3008-22SA;EVOLUÇÃO DA FÍSICA I
11202230325;NA1BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11202230325;NA1ESZA023-17SA;INTRODUÇÃO AO CONTROLE MODERNO
11202230325;NA1NHZ6006-18SA;PROTEÍNAS RECOMBINANTES
11202022015;DA1ESHR026-14SB;HISTÓRIA DO TERCEIRO MUNDO
11202022015;DA1ESHR014-21SB;RELAÇÕES INTERNACIONAIS CONTEMPORÂNEAS
11202022015;DA1ESHR023-21SB;TEORIAS CONTEMPORÂNEAS DAS RELAÇÕES INTERNACIONAIS
11201811685;NA1ESTU024-17SA;ANÁLISE DE SISTEMAS E MODELAGEM AMBIENTAL
11201811685;DA1ESZU002-17SA;COMPOSTAGEM
11201811685;DA1ESTU007-17SA;HABITAÇÃO E ASSENTAMENTOS HUMANOS
11201811685;DA1ESTO008-17SA;MECÂNICA DOS SÓLIDOS I
11201811685;DA1ESTU033-17SA;RESÍDUOS SÓLIDOS
11201811685;NA1ESTU021-17SA;TRANSPORTES E MOBILIDADE URBANA
11201811685;DA1ESZU020-17SA;TRANSPORTES, USO E OCUPAÇÃO DO SOLO
11201921313;NB1BCN0402-15SB;FUNÇÕES DE UMA VARIÁVEL
11201921313;NA1BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11201921313;ND3BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11042216;DA1NHBT002-23SA;BIOTECNOLOGIA VEGETAL
11042216;DA1NHZ6004-18SA;ENZIMOLOGIA E BIOCATÁLISE
11042216;DA1NHBT003-23SA;PRINCÍPIOS DE FISIOLOGIA PARA BIOTECNOLOGIA
11202521613;NB1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202521613;NB1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202521613;NB1BHP0001-15SB;ÉTICA E JUSTIÇA
11202521613;NB1BHQ0301-15SB;TERRITÓRIO E SOCIEDADE
11202522375;DB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202522375;NA6BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202522375;DA1BCS0002-25SB;PROJETO DIRIGIDO
11201723015;NA1NHT1061-15SA;GENÉTICA I
11201723015;NA1NHBT003-23SA;PRINCÍPIOS DE FISIOLOGIA PARA BIOTECNOLOGIA
11201723015;NA1ESTU015-17SA;SAÚDE AMBIENTAL
11202321330;NB1BCJ0204-15SB;FENÔMENOS MECÂNICOS
11202321330;NA1BCN0402-15SB;FUNÇÕES DE UMA VARIÁVEL
11202321330;NA1ESTO005-17SB;INTRODUÇÃO ÀS ENGENHARIAS
11202131095;NA1ESHC008-21SB;ECONOMIA BRASILEIRA II
11202131095;NA1ESHC017-17SB;FINANÇAS PÚBLICAS
11202131095;NA1ESHC019-17SB;HISTÓRIA DO PENSAMENTO ECONÔMICO
11202131095;NA1ESHC032-17SB;MACROECONOMIA II
11202230271;DA2BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11202230271;DA1BCK0103-15SA;FÍSICA QUÂNTICA
11202230271;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230271;DA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202230271;DA1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11202230271;DA1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202230271;DA2BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202212398;NA1MCTB001-17SA;ÁLGEBRA LINEAR
11202212398;NAESTA005-17SA;ANÁLISE DE SISTEMAS DINÂMICOS LINEARES
11202212398;NA1MCTD020-18SA;CONSTRUÇÕES GEOMÉTRICAS E GEOMETRIA MÉTRICA
11202020061;NA1ESTG011-17SB;ESTATÍSTICA APLICADA A SISTEMAS DE GESTÃO
11202020061;NA1ESZG006-17SB;PESQUISA OPERACIONAL APLICADA
11202020061;NA1ESTG019-17SB;TEMPOS, MÉTODOS E ARRANJOS FÍSICOS
11202421678;NA1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202421678;NA1BCK0103-15SA;FÍSICA QUÂNTICA
11202522248;DB1BIS0003-15SB;BASES MATEMÁTICAS
11202522248;DB1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202522248;DB1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202522248;DB1BHP0001-15SB;ÉTICA E JUSTIÇA
11202522248;DB1BHQ0301-15SB;TERRITÓRIO E SOCIEDADE
11202610073;DB1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202610073;DA1BHO0002-19SB;INTRODUÇÃO AO PENSAMENTO ECONÔMICO
11202610073;DA1BHP0202-15SB;PENSAMENTO CRÍTICO
11202610073;DA1ESHC040-21SB;RELAÇÕES MONETÁRIAS E FINANCEIRAS INTERNACIONAIS
11202520795;NA1BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202520795;DA2BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11202520795;DA1BCN0404-15SA;GEOMETRIA ANALÍTICA
11202020902;DA1ESZE057-17SA;ECONOMIA DO PETRÓLEO E DO GÁS NATURAL
11202020902;DA1BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202020902;DA3BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020978;DA2ESGE003-23SB;SISTEMAS CAM
11202522529;DB1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202522529;DA3BCJ0205-15SB;FENÔMENOS TÉRMICOS
11202522529;DB2BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11202131100;NA3ESTB019-17SB;BIOESTATÍSTICA
11202131100;NB1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202131100;NA1MCTC018-20SB;NEUROPSICOFARMACOLOGIA
11202432393;NA1BIR0004-15SB;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202432393;NA1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202432393;NA1BHO0101-15SB;ESTADO E RELAÇÕES DE PODER
11202432393;NA1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202432393;NA1BHP0001-15SB;ÉTICA E JUSTIÇA
11201722436;DA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11201722436;NA1ESMA001-23SB;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202210015;NA3BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202210015;NA1ESZM002-17SA;NANOCIÊNCIA E NANOTECNOLOGIA
11202210015;NA1MCTC011-15SA;PSICOLOGIA COGNITIVA
11202210015;NA1NHZ4069-15SA;QUÍMICA DE ALIMENTOS
11045315;NA2ESBM002-23SB;BIOMECÂNICA II
11045315;DA1ESBM010-23SB;ELETROFISIOLOGIA E HEMODINÂMICA CARDÍACA
11045315;NA1ESBM004-23SB;FUNDAMENTOS DE FISIOPATOLOGIA PARA ENGENHARIAS I
11202321974;DA1ESTO011-17SB;FUNDAMENTOS DE DESENHO TÉCNICO
11202321974;NANHH2073-18SB;TEORIA DO CONHECIMENTO: EMPIRISMO E RACIONALISMO
11202321974;NC5BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202420361;NA2BCM0504-15SA;NATUREZA DA INFORMAÇÃO
11202520269;DA2BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202520269;DB1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202520269;DB1BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202521526;NB1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202521526;NA1BCN0404-15SB;GEOMETRIA ANALÍTICA
11202321693;NA2BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11202321693;NB3BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202532587;NA1BCS0001-25SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202532587;NA1BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202532587;NB6BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202532587;NA3BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202230859;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202230859;NA1ESHC030-17SB;DESIGUALDADES DE RAÇA, GÊNERO E RENDA
11202230859;NA1ESZR027-21SB;DIÁSPORAS AFRICANAS E AS RELAÇÕES INTERNACIONAIS
11202230859;NI1ESHR012-21SB;POLÍTICA INTERNACIONAL DOS EUA
11202420641;DA1ESZR023-21SB;AS CATEGORIAS DE KARL MARX E A ANÁLISE DO CAPITALISMO CONTEMPORÂNEO
11202420641;NA2ESHC008-21SB;ECONOMIA BRASILEIRA II
11202420641;DB2BCJ0204-15SA;FENÔMENOS MECÂNICOS
11202420641;NA3BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11202520621;DB1BIS0003-15SB;BASES MATEMÁTICAS
11202520621;DB1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202520621;DB1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202520621;DB1BHP0001-15SB;ÉTICA E JUSTIÇA
11202520621;DB1BHQ0301-15SB;TERRITÓRIO E SOCIEDADE
11035614;NA1ESTE036-17SA;ECONOMIA DA ENERGIA
11035614;DA2ESZA020-17SA;ROBÔS MÓVEIS AUTÔNOMOS
11202230357;NA1ESAE006-23SB;AERONAVES DIRIGÍVEIS
11202230357;NA1MCTB010-13SB;CÁLCULO VETORIAL E TENSORIAL
11202230357;NA1ESAE004-23SB;MÉTODOS COMPUTACIONAIS PARA ANÁLISE ESTRUTURAL
11202230357;NA1ESTA003-17SB;SISTEMAS DE CONTROLE I
11202230357;NA2ESMA001-23SB;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202532576;NB1BIR0603-15SA;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202532576;NB1BCJ0204-15SA;FENÔMENOS MECÂNICOS
11202532576;NA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202532576;NA1BCM0504-15SA;NATUREZA DA INFORMAÇÃO
11202421726;DA1ESZR003-21SB;AMÉRICA LATINA CONTEMPORÂNEA
11202421726;DA1NHI5002-15SB;DIDÁTICA
11202421726;DA1LHZ0040-22SB;ENSINO DE HISTÓRIA DA ÁFRICA
11202421726;DA1LHZ0023-19SB;METODOLOGIA EM HISTÓRIA
11202421726;DA1LHZ0031-19SB;PRÁTICAS DE ENSINO DE HISTÓRIA: METODOLOGIAS
11201812123;DA1ESTG005-17SB;ENGENHARIA ECONÔMICA APLICADA A SISTEMAS DE GESTÃO
11202521023;DA1BCJ0204-15SA;FENÔMENOS MECÂNICOS
11202521023;DA1BCN0402-15SA;FUNÇÕES DE UMA VARIÁVEL
11202521023;DB4BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202521023;DA4BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202432336;DA1NHZ1092-19SA;EDUCAÇÃO EM SEXUALIDADE
11202432336;DA1ESTO011-17SB;FUNDAMENTOS DE DESENHO TÉCNICO
11202432336;DA1ESTG010-17SB;INOVAÇÃO TECNOLÓGICA
11202432336;DA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11202432336;DA1ESZG011-17SB;PLANEJAMENTO ESTRATÉGICO EM GESTÃO DE PROJETOS
11202432336;DA1ESTU012-17SA;POLUIÇÃO ATMOSFÉRICA
11202432336;DB1BCS0002-25SB;PROJETO DIRIGIDO
11202432336;DA1ESTU039-17SB;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11202610115;DA1BIS0003-15SB;BASES MATEMÁTICAS
11202610115;DB1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202610115;DA1BHP0202-15SB;PENSAMENTO CRÍTICO
11202421239;DA1NHT4072-15SA;AVALIAÇÃO NO ENSINO DE QUÍMICA
11202421239;DA1NHT1067-15SA;EVOLUÇÃO E DIVERSIDADE DE PLANTAS I
11202421239;DA4BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11201920575;DA1ESAU012-23SA;AVALIAÇÃO AMBIENTAL ESTRATÉGICA
11201920575;NA1NHT4072-15SA;AVALIAÇÃO NO ENSINO DE QUÍMICA
11201920575;DA1NHT4058-15SA;QUÍMICA ANALÍTICA E BIOANALÍTICA AVANÇADA
11202520464;DA2MCTB009-17SA;CÁLCULO NUMÉRICO
11202520464;DA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202520464;DA2ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11202520464;DA6BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11201922339;DA1ESHR004-13SB;ECONOMIA POLÍTICA INTERNACIONAL DA ENERGIA
11201922339;DA1ESHR026-14SB;HISTÓRIA DO TERCEIRO MUNDO
11201922339;NA1ESHR012-21SB;POLÍTICA INTERNACIONAL DOS EUA
11201922339;DA1ESHR023-21SB;TEORIAS CONTEMPORÂNEAS DAS RELAÇÕES INTERNACIONAIS
11202321665;NA1ESTE029-17SA;ENGENHARIA DE COMBUSTÍVEIS FÓSSEIS
11202321665;NA1NHBQ008-22SA;FUNDAMENTOS DE REAÇÕES ORGÂNICAS
11202321665;NB2BCS0002-25SA;PROJETO DIRIGIDO
11201920378;NA1ESHC019-17SB;HISTÓRIA DO PENSAMENTO ECONÔMICO
11201920378;DA1ESTG021-17SB;SISTEMAS CAD/CAE
11201810101;NA3MCTB010-13SA;CÁLCULO VETORIAL E TENSORIAL
11201810101;NANHBP002-23SA;FÍSICA EXPERIMENTAL II
11201810101;NANHT3068-15SA;MECÂNICA CLÁSSICA I
11202231486;NA1ESTO005-17SB;INTRODUÇÃO ÀS ENGENHARIAS
11201811049;DA1MCCC004-23SA;ANÁLISE DE ALGORITMOS I
11202432333;DA2BCS0001-25SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202432333;DA1ESHR008-21SB;INTEGRAÇÃO REGIONAL - TEORIAS E EXPERIÊNCIAS
11202432333;DA2MCTC023-15SB;NEUROANATOMIA
11202432333;NA1ESTI006-17SA;PROCESSAMENTO DIGITAL DE SINAIS
11202421244;DA1BIS0003-15SB;BASES MATEMÁTICAS
11202421244;DA1BHP0001-15SB;ÉTICA E JUSTIÇA
11202421244;DA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202421244;DA1ESHP018-14SB;POLÍTICAS SOCIAIS
11201920706;DA1NHBT002-23SA;BIOTECNOLOGIA VEGETAL
11201920706;NA1ESZA007-17SA;CONFIABILIDADE DE COMPONENTES E SISTEMAS
11201920706;NA1NHZ6004-18SA;ENZIMOLOGIA E BIOCATÁLISE
11201920706;NA1NHZ6006-18SA;PROTEÍNAS RECOMBINANTES
11201920706;NA1ESZU016-17SA;QUESTÕES AMBIENTAIS GLOBAIS
11201920706;NA1ESZU036-17SA;SAÚDE, DETERMINANTES SOCIOAMBIENTAIS E EQUIDADE
11201920706;DA1ESZU020-17SA;TRANSPORTES, USO E OCUPAÇÃO DO SOLO
11202522548;DB5BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202422236;NA1ESZR026-21SB;DESLOCAMENTO FORÇADO, REFÚGIO E HUMANITARISMO
11202422236;NA1ESHR026-14SB;HISTÓRIA DO TERCEIRO MUNDO
11202422236;NA1ESHR014-21SB;RELAÇÕES INTERNACIONAIS CONTEMPORÂNEAS
11202422236;NA1ESHR002-21SB;TEMAS DE DIREITO INTERNACIONAL PÚBLICO
11202422236;NA1ESHR023-21SB;TEORIAS CONTEMPORÂNEAS DAS RELAÇÕES INTERNACIONAIS
11202231685;NA1ESZR027-21SB;DIÁSPORAS AFRICANAS E AS RELAÇÕES INTERNACIONAIS
11202231685;NA1ESHR007-21SB;GEOPOLÍTICA
11202231685;NA1ESHR012-21SB;POLÍTICA INTERNACIONAL DOS EUA
11202111766;DA1ESHP027-14SB;PODER LOCAL
11202111766;DA1ESZT020-17SB;PRÁTICAS ESPECIAIS DO PLANEJAMENTO TERRITORIAL
11202020602;NA1MCZC010-15SB;ATENÇÃO E ESTADOS DE CONSCIÊNCIA
11202020602;NB1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020602;NA1ESTU021-17SA;TRANSPORTES E MOBILIDADE URBANA
11202231084;DA1ESHC028-17SB;ECONOMIA POLÍTICA
11202231084;NA1BHQ0002-15SB;ESTUDOS ÉTNICO-RACIAIS
11202231084;DA1ESHR007-21SB;GEOPOLÍTICA
11202231084;DA1ESHR026-14SB;HISTÓRIA DO TERCEIRO MUNDO
11202231084;DA1ESHR014-21SB;RELAÇÕES INTERNACIONAIS CONTEMPORÂNEAS
11202520923;NB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202520923;DA1BCL0306-15SA;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202520923;NB2BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202520923;NB4BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
21065813;DA1ESHC036-21SB;ECONOMETRIA II
21065813;DB1ESTO013-17SB;ENGENHARIA ECONÔMICA
21065813;DA1BHO1335-15SB;FORMAÇÃO DO SISTEMA INTERNACIONAL
21065813;DA1ESHC032-17SB;MACROECONOMIA II
21065813;DA1ESHC025-17SB;MICROECONOMIA I
21065813;DA1ESHC026-21SB;MICROECONOMIA II
11202130376;DA1BCL0308-15SA;BIOQUÍMICA: ESTRUTURA, PROPRIEDADES E FUNÇÕES DE BIOMOLÉCULAS
11202130376;DANHZ3010-15SA;FÍSICA COMPUTACIONAL
11202130376;DA1BCK0103-15SA;FÍSICA QUÂNTICA
11202130376;DA1MCTD010-18SA;HISTÓRIA DA MATEMÁTICA
11202130376;DA1MCTD016-18SA;PRÁTICAS DE ENSINO DE MATEMÁTICA I
11202131103;NA1BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202131103;NB6BCJ0205-15SA;FENÔMENOS TÉRMICOS
11108712;DA1ESZG012-17SB;PROJETOS INDUSTRIAIS
11108712;DA1MCZA024-17SA;REDES SEM FIO
11108712;DA1MCTA023-17SA;SEGURANÇA DE DADOS
11108712;DA1ESZA010-17SA;SERVO-SISTEMA PARA ROBÔS E ACIONAMENTO PARA SISTEMAS MECATRÔNICOS
11108712;NA1ESTE014-17SA;SISTEMAS TÉRMICOS
11108712;NA1MCZB030-17SA;TEORIA AXIOMÁTICA DE CONJUNTOS
11202520518;DB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202520518;DA5BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202521609;DB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202521609;DA2BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202521609;DA1BHQ0002-15SA;ESTUDOS ÉTNICO-RACIAIS
11202520984;NA1NHI5002-15SA;DIDÁTICA
11202520984;NA1BHQ0002-15SA;ESTUDOS ÉTNICO-RACIAIS
11202520984;NA1NHT1061-15SA;GENÉTICA I
11202520984;NA1LIE0001-19SA;METODOLOGIAS DE PESQUISA EM EDUCAÇÃO
11202521821;DA1NHI5002-15SA;DIDÁTICA
11202521821;DA2BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202521821;DA1BHQ0002-15SA;ESTUDOS ÉTNICO-RACIAIS
11202521821;DA2NHT1061-15SA;GENÉTICA I
11202521821;DA1LIE0001-19SA;METODOLOGIAS DE PESQUISA EM EDUCAÇÃO
11042015;NA1MCCC001-23SA;ALGORITMOS E ESTRUTURAS DE DADOS I
11042015;NA1MCCC013-23SA;OTIMIZAÇÃO LINEAR
11042015;NA1MCTC011-15SA;PSICOLOGIA COGNITIVA
11201920781;NB1NHI5002-15SA;DIDÁTICA
11201920781;NA1MCTD016-18SA;PRÁTICAS DE ENSINO DE MATEMÁTICA I
11201920520;DA1ESAU012-23SA;AVALIAÇÃO AMBIENTAL ESTRATÉGICA
11201920520;DA1ESTU010-17SA;MICROBIOLOGIA AMBIENTAL
11201920520;DA1ESTU012-17SA;POLUIÇÃO ATMOSFÉRICA
11201920520;NA1ESTU033-17SA;RESÍDUOS SÓLIDOS
11202111472;NA1BHS0002-23SB;ARENAS E PROBLEMAS PÚBLICOS
11202111472;NA1ESHC030-17SB;DESIGUALDADES DE RAÇA, GÊNERO E RENDA
11202111472;NA1ESHR903-18SB;METODOLOGIA DE PESQUISA EM RELAÇÕES INTERNACIONAIS (TCC 1)
11202021235;NA2MCTB009-17SA;CÁLCULO NUMÉRICO
11202021235;NA1ESZM022-17SA;CERÂMICAS ESPECIAIS E REFRATÁRIAS
11202021235;NA1ESTM015-17SA;REOLOGIA
11202021235;NA1ESTM003-17SA;TÓPICOS COMPUTACIONAIS EM MATERIAIS
11201811442;NA1ESTU007-17SA;HABITAÇÃO E ASSENTAMENTOS HUMANOS
11201811442;NA1ESTU012-17SA;POLUIÇÃO ATMOSFÉRICA
11202521324;NA6BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202521324;NA1BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202521324;NA2BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11201810449;DA1ESAU012-23SA;AVALIAÇÃO AMBIENTAL ESTRATÉGICA
11201810449;NA2ESTO001-17SA;CIRCUITOS ELÉTRICOS E FOTÔNICA
11201810449;DA1ESTU007-17SA;HABITAÇÃO E ASSENTAMENTOS HUMANOS
11201810449;NA2ESMA002-23SA;INOVAÇÕES PARA ENGENHARIA
11202112041;NA1BIS0003-15SB;BASES MATEMÁTICAS
11202112041;NA1ESZR026-21SB;DESLOCAMENTO FORÇADO, REFÚGIO E HUMANITARISMO
11202112041;NA1ESHR014-21SB;RELAÇÕES INTERNACIONAIS CONTEMPORÂNEAS
11202112041;NA1ESHR002-21SB;TEMAS DE DIREITO INTERNACIONAL PÚBLICO
11202112041;NA1ESHR023-21SB;TEORIAS CONTEMPORÂNEAS DAS RELAÇÕES INTERNACIONAIS
11202332399;NA1BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202421225;NB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202421225;NA1BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202421225;NA2BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202421225;NB1BCK0103-15SA;FÍSICA QUÂNTICA
11201810758;DA1NHT1073-15SA;ECOLOGIA VEGETAL
11201810758;DA2NHT1061-15SA;GENÉTICA I
11201810758;DA5BCL0307-15SA;TRANSFORMAÇÕES QUÍMICAS
11202521498;NA1BCL0306-15SB;BIODIVERSIDADE: INTERAÇÕES ENTRE ORGANISMOS E AMBIENTE
11202521498;NB1BCN0404-15SA;GEOMETRIA ANALÍTICA
