RA;Código_Turma;Nome_Disciplina
11202230341;NA1LHE0004-19SB;TEORIA DA HISTÓRIA I
11202130714;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202020629;NA1ESTA006-17SA;FOTÔNICA
11201812379;NI1ESZR025-21SB;CONFLITOS, PAZ E NEGOCIAÇÃO INTERNACIONAL (PRÁTICA)
11202021658;NA1BCS0002-15SB;PROJETO DIRIGIDO
11202130010;NA2ESTA004-17SA;CIRCUITOS ELÉTRICOS II
11202232108;NA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202321326;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202130838;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202421955;NB4BIK0102-15SA;ESTRUTURA DA MATÉRIA
11202230751;NA1ESZP002-13SB;INSTITUIÇÕES JUDICIAIS E POLÍTICAS PÚBLICAS
11202421459;DB2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230330;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202230650;NA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202130643;NA1ESTO013-17SA;ENGENHARIA ECONÔMICA
11201722389;NA1MCTC020-15SB;PSICOLOGIA EXPERIMENTAL
13201723165;DA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11201921569;DA1ESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11201921569;NA1NHZ2093-16SA;CORPO, SEXUALIDADE E QUESTÕES DE GÊNERO
11201921569;DC1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202130807;NA1NHZ2093-16SA;CORPO, SEXUALIDADE E QUESTÕES DE GÊNERO
11201720162;DA1ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11201921916;NA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202420504;DA2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202420504;DA1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11201810216;NA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201810216;NB2MCTB019-17SA;MATEMÁTICA DISCRETA
11201920867;NA1ESZI030-17SA;GERENCIAMENTO E INTEROPERABILIDADE DE REDES
11201932490;NA1ESZB037-17SB;PROJETO E ANÁLISE DE PRÓTESES E ÓRTESES
11202112025;NA1BHS0012-23SB;TEMAS FILOSÓFICOS EM DEBATE
11201920435;NA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11048815;NA4MCTA024-13SA;SISTEMAS DIGITAIS
11202420711;NB2ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202231897;NA4BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202131192;NAMCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11028912;NAESZE105-17SA;ENERGIA DOS OCEANOS
11202021092;NAMCZC018-20SB;PSICOPATOLOGIA
11201920801;NA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11201811519;NB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230489;NA1ESZB037-17SB;PROJETO E ANÁLISE DE PRÓTESES E ÓRTESES
11202021728;NA1NHBB001-23SA;ZOOLOGIA: ORIGEM E DIVERSIFICAÇÃO DE METAZOA
11201810179;NAMCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11201810179;NAMCTC009-15SB;PROGRESSOS E MÉTODOS EM NEUROCIÊNCIA
11202020397;NA1ESZR033-21SB;RELAÇÕES INTERNACIONAIS E ARTE
11202432401;NA1BHS0012-23SB;TEMAS FILOSÓFICOS EM DEBATE
11046415;NB1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202021314;NA1ESTG002-17SB;DESENVOLVIMENTO INTEGRADO DO PRODUTO
11202021314;DA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11202332427;NA1BHO0102-15SB;DESENVOLVIMENTO E SUSTENTABILIDADE
11202421610;DA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202021898;NA1ESTU027-17SA;FUNDAMENTOS DE GEOLOGIA PARA ENGENHARIA
11202021898;NA1ESTU031-17SA;RECUPERAÇÃO DE ÁREAS DEGRADADAS
11202230874;NA1ESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11201921930;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11201810712;NAMCTD024-18SA;ANÁLISE NA EDUCAÇÃO BÁSICA
11201722537;NA1ESTO013-17SA;ENGENHARIA ECONÔMICA
11202020025;NA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11039016;DAMCZC018-20SB;PSICOPATOLOGIA
11202232254;NB1BCM0506-15SB;COMUNICAÇÃO E REDES
11202231370;DA2MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202230744;NA3BCM0506-15SA;COMUNICAÇÃO E REDES
11202130511;NAMCTD024-18SA;ANÁLISE NA EDUCAÇÃO BÁSICA
11201922374;NB4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11201922186;NA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11202232375;NA1ESHT011-21SB;ANÁLISE DE DADOS PARA O PLANEJAMENTO TERRITORIAL
11201721439;NA1ESZP002-13SB;INSTITUIÇÕES JUDICIAIS E POLÍTICAS PÚBLICAS
11202130585;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202020404;NA1LCT1001-24SA;ESTÁGIO I NO ENSINO FUNDAMENTAL
11202321906;DB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202321076;DA1MCTC014-13SB;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11201810463;NANHT3049-15SA;PRINCÍPIOS DE TERMODINÂMICA
11202022094;DA1NHLH001-24SB;ANTIGUIDADES E USOS DO PASSADO
11202421327;NB1BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11202420140;DB1BHQ0004-19SB;ESTUDOS DE GÊNERO
11202130404;NB2BCS0002-15SA;PROJETO DIRIGIDO
11202421523;DB1BHQ0004-19SB;ESTUDOS DE GÊNERO
11202321841;DA1BCS0002-15SB;PROJETO DIRIGIDO
11202130739;DA1ESTG008-17SB;GERÊNCIA DE ATIVOS
11202420391;DA3BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202131394;NA1NHZ4080-20SA;HISTÓRIA DA QUÍMICA
11202130831;NAESZE099-17SA;TERMO HIDRÁULICA DE REATORES NUCLEARES
11107916;NA1ESZE080-17SA;PLANEJAMENTO DA OPERAÇÃO DE SISTEMAS HIDROTÉRMICOS DE POTÊNCIA
11107916;NAESZE038-17SA;REAÇÕES NUCLEARES
11202230978;NA1ESGE007-23SB;GESTÃO AMBIENTAL EMPRESARIAL
11202421048;DA2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201921593;DB1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202421300;NA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
21050416;NB3BCM0506-15SA;COMUNICAÇÃO E REDES
11202421923;DA1BCM0506-15SB;COMUNICAÇÃO E REDES
11202232337;NANHZ2106-18SB;FILOSOFIA DA CIÊNCIA
11202230362;DANHZ2106-18SB;FILOSOFIA DA CIÊNCIA
11202320704;DB1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11202321111;NA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202421048;DA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202321288;DA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202131971;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202131971;NAMCZC018-20SB;PSICOPATOLOGIA
11202321508;NB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202410048;DA1BCS0002-15SA;PROJETO DIRIGIDO
11201810179;DAMCTC002-15SA;INTRODUÇÃO À NEUROCIÊNCIA
11202421819;NB1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202212404;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11202020802;NB1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202231425;DA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11201812253;NA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202111094;NA1ESHT017-17SB;PLANEJAMENTO E POLÍTICA AMBIENTAL
11201921872;NA1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11060915;NAESIR002-23SA;LÓGICA PROGRAMÁVEL
11202421519;DA4BIS0003-15SA;BASES MATEMÁTICAS
11201822508;DA1MCZA030-17SA;VIDA ARTIFICIAL NA COMPUTAÇÃO
11201920223;NA1ESZM031-17SA;NANOCOMPÓSITOS
11201721405;NA1MCTA024-13SA;SISTEMAS DIGITAIS
11202231635;NA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202231635;DA1ESHC031-17SB;MACROECONOMIA PÓS-KEYNESIANA
11202231635;NA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202320583;DA2MCTA018-13SA;PROGRAMAÇÃO ORIENTADA A OBJETOS
11201812015;NA1NHT1072-15SA;ECOLOGIA COMPORTAMENTAL
11202321996;NA1ESHR031-21SB;ECONOMIA POLÍTICA INTERNACIONAL
11202420928;DB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202420214;NAMCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11063015;DA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11063015;DA1ESTO004-17SA;INSTRUMENTAÇÃO E CONTROLE
11201721400;NA1MCTC014-13SB;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11202230603;NAMCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11202231750;NA1BHO0102-15SB;DESENVOLVIMENTO E SUSTENTABILIDADE
11202231750;NA2BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11201810156;NA1ESZI014-17SA;SISTEMAS INTELIGENTES
11202421217;NA1BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11108216;NA2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202321949;NB5BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202021774;NAMCTC002-15SA;INTRODUÇÃO À NEUROCIÊNCIA
11202020502;NA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202231622;DA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202510101;DB1BCM0506-15SB;COMUNICAÇÃO E REDES
11202420573;DA2BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202420573;DB2MCTB019-17SA;MATEMÁTICA DISCRETA
11202111992;DA1ESGE009-23SB;TÓPICOS EM ENGENHARIA DE PRODUÇÃO NA INDÚSTRIA DE ALIMENTOS
11202231089;DB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202420863;NB2BCS0002-15SA;PROJETO DIRIGIDO
11202321335;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202321335;DA1ESZC024-17SB;TÓPICOS AVANÇADOS EM HISTÓRIA ECONÔMICA
11202231886;DA3BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11202131318;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202421752;DB1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202321114;DA1NHZ1074-15SA;ASTROBIOLOGIA
21068416;NA1ESHP009-22SB;BUROCRACIA E IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS
21068416;NA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202420467;NA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202322192;DA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230516;DA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202020525;NC1BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202021135;NA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202232271;DA1MCTC014-13SB;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11202111716;DA1ESZR033-21SB;RELAÇÕES INTERNACIONAIS E ARTE
11201810156;NAMCTC002-15SA;INTRODUÇÃO À NEUROCIÊNCIA
11201721368;NAMCZD001-18SA;DIDÁTICA DA MATEMÁTICA
11201721368;NAMCLM001-23SA;EDUCAÇÃO ESTATÍSTICA
11202130816;NA2BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202321466;DA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202321466;DA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202021980;DA1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202232247;NANHZ2106-18SB;FILOSOFIA DA CIÊNCIA
11202421959;DAMCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11202410053;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202231825;NAESZE038-17SA;REAÇÕES NUCLEARES
11202231825;NA2ESMA001-23SB;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202021325;NA1ESAE001-23SB;APLICAÇÕES ESTRUTURAIS DE MATERIAIS COMPÓSITOS
11202320759;NA1MCCC010-23SA;MATEMÁTICA DISCRETA II
11202320291;NA1ESHP026-14SB;PARTICIPAÇÃO, MOVIMENTOS SOCIAIS E POLÍTICAS PÚBLICAS
11202420215;DA4BIK0102-15SA;ESTRUTURA DA MATÉRIA
11202230298;NA1ESTI006-17SA;PROCESSAMENTO DIGITAL DE SINAIS
11202231787;NA1ESHT009-17SB;HISTÓRIA DA CIDADE E DO URBANISMO
11202020530;DA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202020623;NAMCZC018-20SB;PSICOPATOLOGIA
11202020657;NA1ESHR903-18SB;METODOLOGIA DE PESQUISA EM RELAÇÕES INTERNACIONAIS (TCC 1)
11201922339;DA1ESZR033-21SB;RELAÇÕES INTERNACIONAIS E ARTE
11202422198;DB7BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202422034;DB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202021706;NAESIR002-23SA;LÓGICA PROGRAMÁVEL
11202320589;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202320589;DA1ESZC024-17SB;TÓPICOS AVANÇADOS EM HISTÓRIA ECONÔMICA
11202420716;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202421154;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202421831;NB4BIL0304-15SA;EVOLUÇÃO E DIVERSIFICAÇÃO DA VIDA NA TERRA
11202021071;NA11BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA
11202021071;NA1ESTO013-17SB;ENGENHARIA ECONÔMICA
11202231823;NC1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11201921509;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020948;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202320793;NA1ESTO013-17SB;ENGENHARIA ECONÔMICA
11202231924;NA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202230486;DA1ESZG017-17SB;CLIMA E CULTURA ORGANIZACIONAL
11202231883;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11202421511;NB2BCM0506-15SA;COMUNICAÇÃO E REDES
11201920482;NA1NHZ1050-15SA;TOXICOLOGIA
11202421618;DA1NHLF001-22SB;ARTE NO ENSINO DE CIÊNCIAS HUMANAS
11202230677;DA4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202230677;DB1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202230677;DA1ESTE004-17SA;ENERGIA, MEIO AMBIENTE E SOCIEDADE
11201920181;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202321775;DA1NHH2090-16SB;PRÁTICA DE ENSINO DE FILOSOFIA: PROGRAMAS DE ENSINO
11202021705;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020573;NA1ESHT020-17SB;POLÍTICA METROPOLITANA
11201920209;DA1ESZG010-17SB;PLANEJAMENTO E CONTROLE DE PROJETOS
11202020271;NA1MCZA039-17SA;PRÁTICA AVANÇADA DE PROGRAMAÇÃO B
11202020097;NB1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202131650;DA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202422021;NB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202230573;NB3BCM0506-15SA;COMUNICAÇÃO E REDES
13201723204;DA1ESHC907-18SB;MONOGRAFIA I - TÉCNICAS DE PESQUISA EM ECONOMIA
11201920612;NA1BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202231947;DC1BIS0003-15SA;BASES MATEMÁTICAS
11202420215;DC1BIS0003-15SA;BASES MATEMÁTICAS
11202320910;NA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11202020602;NB1ESTO017-17SA;MÉTODOS EXPERIMENTAIS EM ENGENHARIA
11201810578;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11202320570;NA1NHLH008-24SB;REVOLUÇÕES E REGIMES AUTORITÁRIOS NA AMÉRICA LATINA CONTEMPORÂNEA
11202130757;DA1ESAE002-23SA;DESENHO UNIVERSAL E TECNOLOGIA ASSISTIVA
11202130757;NB1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11201822491;NAMCZC012-15SB;SENSAÇÃO E PERCEPÇÃO
11202322086;DA1BCM0506-15SA;COMUNICAÇÃO E REDES
11202410021;NA1ESZE080-17SA;PLANEJAMENTO DA OPERAÇÃO DE SISTEMAS HIDROTÉRMICOS DE POTÊNCIA
11202021801;NA1NHBT001-23SA;BIOLOGIA SINTÉTICA
11202320457;NA1ESHT020-17SB;POLÍTICA METROPOLITANA
11202210088;NA1NHH2090-16SB;PRÁTICA DE ENSINO DE FILOSOFIA: PROGRAMAS DE ENSINO
11201832437;NA1ESZM034-17SA;DESIGN DE DISPOSITIVOS
11202230247;NA1ESTI003-17SB;TRANSFORMADAS EM SINAIS E SISTEMAS LINEARES
11202332371;NB2ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202321909;DA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11202230607;DB1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202111951;NANHH2040-13SB;HISTÓRIA DA FILOSOFIA MODERNA: O ILUMINISMO E SEUS DESDOBRAMENTOS
21050416;DA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
21050416;DA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202422195;DA1ESHP007-13SB;FEDERALISMO E POLÍTICAS PÚBLICAS
11202321560;NB1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202321527;DA1ESTU027-17SA;FUNDAMENTOS DE GEOLOGIA PARA ENGENHARIA
11202022094;DA1LHT1002-19SB;ESTÁGIO SUPERVISIONADO EM CH II
11202420381;DA4BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202420381;DA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201810750;NA3BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11202020931;DA1ESZU025-17SA;EDUCAÇÃO AMBIENTAL
11202420576;DB1BHO1102-19SB;INTRODUÇÃO À ECONOMIA
11202021949;DA2ESTA002-17SA;CIRCUITOS ELÉTRICOS I
11202310077;DA1ESZR033-21SB;RELAÇÕES INTERNACIONAIS E ARTE
11202321658;NA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11202020070;NA1ESZU022-17SA;CIÊNCIAS ATMOSFÉRICAS
11202421670;DA1ESTG023-17SB;ORGANIZAÇÃO DO TRABALHO
11202130791;NANHBP010-23SA;ÓPTICA E RELATIVIDADE
11202212408;DA1ESHR005-13SB;ESTADO E DESENVOLVIMENTO ECONÔMICO NO BRASIL CONTEMPORÂNEO
11202212408;DA1ESHC012-21SB;ECONOMIA INSTITUCIONAL
11202230917;NANHH2026-13SB;FILOSOFIA NO BRASIL E NA AMÉRICA LATINA
11202410024;NB2BCM0506-15SA;COMUNICAÇÃO E REDES
11202421973;DA1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11201922002;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11201922002;NA1NHBQ008-22SA;FUNDAMENTOS DE REAÇÕES ORGÂNICAS
11202310012;DB1BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202421873;NB2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202420794;DA2BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11202322130;NB2MCTB019-17SA;MATEMÁTICA DISCRETA
11202322019;NA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
21082415;NB2BCJ0205-15SA;FENÔMENOS TÉRMICOS
11202321800;DA2ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11201920317;NA1MCZB015-13SA;INTRODUÇÃO À CRIPTOGRAFIA
11202022024;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11201920636;NA1ESTU031-17SA;RECUPERAÇÃO DE ÁREAS DEGRADADAS
11202021105;DA1ESZB022-17SA;INTRODUÇÃO À BIOINFORMÁTICA
11202321032;DA1ESHR029-21SB;ANÁLISE DE POLÍTICA EXTERNA
11202231406;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202321937;DA1LHZ0035-19SB;REGIÃO E REGIONALIZAÇÃO
11202232217;DA1BCM0506-15SA;COMUNICAÇÃO E REDES
11202322196;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202320392;DA1ESTU027-17SA;FUNDAMENTOS DE GEOLOGIA PARA ENGENHARIA
11202421529;DC1BIS0003-15SA;BASES MATEMÁTICAS
11202421529;DA1BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11201811499;NA1ESTS004-17SB;DESEMPENHO DE AERONAVES
11202130948;NANHZ1094-19SA;ESCRITA E LEITURA NA EDUCAÇÃO EM CIÊNCIAS
11202420218;NB1ESTA005-17SA;ANÁLISE DE SISITEMAS DINÂMICOS LINEARES
11201810864;NANHLP001-22SA;PRÁTICAS DE ENSINO DE FÍSICA I
11202231088;NA1ESZR024-21SB;CAPITALISMO, IMPERIALISMO E DEPENDÊNCIA
11201812027;NA1BCJ0205-15SB;FENÔMENOS TÉRMICOS
11202230650;NA1ESHT011-21SB;ANÁLISE DE DADOS PARA O PLANEJAMENTO TERRITORIAL
11202130853;DA1ESTO014-17SA;TERMODINÂMICA APLICADA I
11202130853;DB1ESTS018-17SB;TRANSFERÊNCIA DE CALOR APLICADA A SISTEMAS AEROESPACIAIS
11201822446;DA1NHH2023-16SB;FILOSOFIA DO ENSINO DE FILOSOFIA
11202021909;DA1NHT4041-15SA;QUÍMICA ORGÂNICA EXPERIMENTAL
11090016;NA1ESMA001-23SA;SOLUÇÕES PARA DESAFIOS EM ENGENHARIA
11202420438;DB1BCM0506-15SA;COMUNICAÇÃO E REDES
11083816;DA1ESTG019-17SB;TEMPOS, MÉTODOS E ARRANJOS FÍSICOS
11201920317;NAESIR002-23SA;LÓGICA PROGRAMÁVEL
11202420204;NB1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202421377;NC1ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202230506;NA1ESTO004-17SB;INSTRUMENTAÇÃO E CONTROLE
11202321076;DA1ESHC907-18SB;MONOGRAFIA I - TÉCNICAS DE PESQUISA EM ECONOMIA
11202231309;DB1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11201922002;NA1ESTM006-17SA;MATERIAIS POLIMÉRICOS
11202321306;NB2BIR0004-15SB;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202421491;DC1BIS0003-15SA;BASES MATEMÁTICAS
11202421491;DB1BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202020158;NA1ESTO008-17SB;MECÂNICA DOS SÓLIDOS I
11202020158;NA1ESTG009-17SB;GESTÃO DE OPERAÇÕES
11202321504;NA2BIR0004-15SB;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11202321616;DA1ESTO013-17SB;ENGENHARIA ECONÔMICA
11202421127;DA1ESTO005-17SB;INTRODUÇÃO ÀS ENGENHARIAS
11202320716;DC1BIS0003-15SA;BASES MATEMÁTICAS
11202231111;NA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11201922324;NANHZ2109-18SB;TEORIA DAS CIÊNCIAS HUMANAS
11202320997;DA3BCM0506-15SA;COMUNICAÇÃO E REDES
11202021715;NA1ESMA002-23SB;INOVAÇÕES PARA ENGENHARIA
11202131424;NANHH2026-13SB;FILOSOFIA NO BRASIL E NA AMÉRICA LATINA
11202322253;DANHZ3095-22SA;LITERATURA E ENSINO DE CIÊNCIAS
11081514;DA1ESZB010-17SB;PROCESSAMENTO DE IMAGENS MÉDICAS
11201810864;NAMCTD024-18SA;ANÁLISE NA EDUCAÇÃO BÁSICA
11202021736;NA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11103016;NA1ESTG009-17SB;GESTÃO DE OPERAÇÕES
11202111725;DA2NHZ2093-16SB;CORPO, SEXUALIDADE E QUESTÕES DE GÊNERO
11202420438;DB1BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202130243;NB2BCJ0203-15SB;FENÔMENOS ELETROMAGNÉTICOS
11202130243;NANHH2010-18SB;ÉTICA CONTEMPORÂNEA
11202321146;DA1ESHT018-17SB;PLANEJAMENTO E POLÍTICA REGIONAL
11202230257;DA1ESEC002-24SB;ECONOMIA NAS ESCOLAS
11202130070;NA1BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230764;NA1ESHR015-21SB;SEGURANÇA INTERNACIONAL
11202421727;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
